,Dataset,Metric,Value,Method,Algorithm,Repetition
1354,3kPBMC,F1 Macro,0.7073687875336576,"ACF, correlation-only",ACF+Ridge,5.0
1355,3kPBMC,F1 Macro,0.43332387264175326,KNN,KNN,5.0
1356,3kPBMC,F1 Macro,0.4944352198954694,DBC,DBC,5.0
1357,3kPBMC,F1 Macro,0.21852210660051435,Listwise Deletion,SVC,5.0
1358,3kPBMC,F1 Macro,0.23801175140544928,Listwise Deletion,RF,5.0
1359,3kPBMC,F1 Macro,0.13414302460851613,Listwise Deletion,Ridge,5.0
1360,Xin,F1 Macro,0.7520693433236728,"ACF, correlation-only",ACF+SVC,5.0
1361,Xin,F1 Macro,0.7519653022499322,"ACF, correlation-only",ACF+RF,5.0
1362,Xin,F1 Macro,0.7608225108225108,"ACF, correlation-only",ACF+Ridge,5.0
1363,Xin,F1 Macro,0.4724717553044916,KNN,KNN,5.0
1364,Xin,F1 Macro,0.44479945379949154,DBC,DBC,5.0
1365,Xin,F1 Macro,0.6364082172296341,Listwise Deletion,SVC,5.0
1366,Xin,F1 Macro,0.6850608213351044,Listwise Deletion,RF,5.0
1367,Xin,F1 Macro,0.5866978609625668,Listwise Deletion,Ridge,5.0
1368,Xin,F1 Macro,0.9659410112359551,"ACF, correlation-only",ACF+SVC,5.0
1369,Xin,F1 Macro,0.7500664540138225,"ACF, correlation-only",ACF+RF,5.0
1370,Xin,F1 Macro,0.8589646464646465,"ACF, correlation-only",ACF+Ridge,5.0
1371,Xin,F1 Macro,0.4699147584823667,KNN,KNN,5.0
1372,Xin,F1 Macro,0.4415959521864528,DBC,DBC,5.0
1373,Xin,F1 Macro,0.6638640223780644,Listwise Deletion,SVC,5.0
1374,Xin,F1 Macro,0.6407930693644979,Listwise Deletion,RF,5.0
1375,Xin,F1 Macro,0.6722513597513597,Listwise Deletion,Ridge,5.0
1376,Xin,F1 Macro,0.8250311070755986,"ACF, correlation-only",ACF+SVC,5.0
1377,Xin,F1 Macro,0.8982326779026217,"ACF, correlation-only",ACF+RF,5.0
1378,Xin,F1 Macro,0.9028361725262777,"ACF, correlation-only",ACF+Ridge,5.0
1379,Xin,F1 Macro,0.39107142857142857,KNN,KNN,5.0
1380,Xin,F1 Macro,0.46618393917436873,DBC,DBC,5.0
1381,Xin,F1 Macro,0.8707974137931034,Listwise Deletion,SVC,5.0
1382,Xin,F1 Macro,0.747426571427913,Listwise Deletion,RF,5.0
1383,Xin,F1 Macro,0.7762398833051007,Listwise Deletion,Ridge,5.0
1384,Xin,F1 Macro,0.9417562724014337,"ACF, correlation-only",ACF+SVC,5.0
1385,Xin,F1 Macro,0.9417562724014337,"ACF, correlation-only",ACF+RF,5.0
1386,Xin,F1 Macro,0.9838816882685277,"ACF, correlation-only",ACF+Ridge,5.0
1387,Xin,F1 Macro,0.4670940170940171,KNN,KNN,5.0
1388,Xin,F1 Macro,0.46490324702298536,DBC,DBC,5.0
1389,Xin,F1 Macro,0.8220697369857034,Listwise Deletion,SVC,5.0
1390,Xin,F1 Macro,0.7324778879656928,Listwise Deletion,RF,5.0
1391,Xin,F1 Macro,0.791160560609786,Listwise Deletion,Ridge,5.0
1392,Xin,F1 Macro,0.8751318508243386,"ACF, correlation-only",ACF+SVC,5.0
1393,Xin,F1 Macro,0.8439690791664476,"ACF, correlation-only",ACF+RF,5.0
1394,Xin,F1 Macro,0.875306635535768,"ACF, correlation-only",ACF+Ridge,5.0
1395,Xin,F1 Macro,0.4711396850572108,KNN,KNN,5.0
1396,Xin,F1 Macro,0.26278068167759494,DBC,DBC,5.0
1397,Xin,F1 Macro,0.7414044160174192,Listwise Deletion,SVC,5.0
1398,Xin,F1 Macro,0.6235654093097913,Listwise Deletion,RF,5.0
1399,Xin,F1 Macro,0.6771872499333155,Listwise Deletion,Ridge,5.0
1400,Xin,F1 Macro,0.9826059456040481,"ACF, correlation-only",ACF+SVC,5.0
1401,Xin,F1 Macro,0.9571320623110905,"ACF, correlation-only",ACF+RF,5.0
1402,Xin,F1 Macro,0.9571320623110905,"ACF, correlation-only",ACF+Ridge,5.0
1403,Xin,F1 Macro,0.47513516557783286,KNN,KNN,5.0
1404,Xin,F1 Macro,0.5099880739415623,DBC,DBC,5.0
1405,Xin,F1 Macro,0.7797554054961325,Listwise Deletion,SVC,5.0
1406,Xin,F1 Macro,0.5082870798643232,Listwise Deletion,RF,5.0
1407,Xin,F1 Macro,0.7940731748871284,Listwise Deletion,Ridge,5.0
1408,Xin,F1 Macro,0.8906435680332739,"ACF, correlation-only",ACF+SVC,5.0
1409,Xin,F1 Macro,0.8597806441012159,"ACF, correlation-only",ACF+RF,5.0
1410,Xin,F1 Macro,0.8238392857142856,"ACF, correlation-only",ACF+Ridge,5.0
1411,Xin,F1 Macro,0.47370631720430106,KNN,KNN,5.0
1412,Xin,F1 Macro,0.4988727858293076,DBC,DBC,5.0
1413,Xin,F1 Macro,0.7105493873397238,Listwise Deletion,SVC,5.0
1414,Xin,F1 Macro,0.7319444444444444,Listwise Deletion,RF,5.0
1415,Xin,F1 Macro,0.7393083889794415,Listwise Deletion,Ridge,5.0
1416,Xin,F1 Macro,0.9126384396746055,"ACF, correlation-only",ACF+SVC,5.0
1417,Xin,F1 Macro,0.7420138888888889,"ACF, correlation-only",ACF+RF,5.0
1418,Xin,F1 Macro,0.8433950186219739,"ACF, correlation-only",ACF+Ridge,5.0
1419,Xin,F1 Macro,0.47370631720430106,KNN,KNN,5.0
1420,Xin,F1 Macro,0.5819444444444445,DBC,DBC,5.0
1421,Xin,F1 Macro,0.8643663420703268,Listwise Deletion,SVC,5.0
1422,Xin,F1 Macro,0.6630910165484634,Listwise Deletion,RF,5.0
1423,Xin,F1 Macro,0.8724471093422707,Listwise Deletion,Ridge,5.0
1424,Xin,F1 Macro,0.916903073286052,"ACF, correlation-only",ACF+SVC,5.0
1425,Xin,F1 Macro,0.9061511701454776,"ACF, correlation-only",ACF+RF,5.0
1426,Xin,F1 Macro,0.8896825396825397,"ACF, correlation-only",ACF+Ridge,5.0
1427,Xin,F1 Macro,0.4601374570446735,KNN,KNN,5.0
1428,Xin,F1 Macro,0.6333183899580518,DBC,DBC,5.0
1429,Xin,F1 Macro,0.7218678139603887,Listwise Deletion,SVC,5.0
1430,Xin,F1 Macro,0.6188296829029094,Listwise Deletion,RF,5.0
1431,Xin,F1 Macro,0.7489818761031469,Listwise Deletion,Ridge,5.0
1432,Xin,F1 Macro,0.7901614304363686,"ACF, correlation-only",ACF+SVC,5.0
1433,Xin,F1 Macro,0.7923299001248439,"ACF, correlation-only",ACF+RF,5.0
1434,Xin,F1 Macro,0.807010939969208,"ACF, correlation-only",ACF+Ridge,5.0
1435,Xin,F1 Macro,0.47490949596212756,KNN,KNN,5.0
1436,Xin,F1 Macro,0.5613188623826921,DBC,DBC,5.0
1437,Xin,F1 Macro,0.7101962469560236,Listwise Deletion,SVC,5.0
1438,Xin,F1 Macro,0.6465148519380711,Listwise Deletion,RF,5.0
1439,Xin,F1 Macro,0.6906882591093118,Listwise Deletion,Ridge,5.0
1440,Baron,F1 Macro,0.8699003274894972,"ACF, correlation-only",ACF+SVC,6.0
1441,Baron,F1 Macro,0.7820425643197244,"ACF, correlation-only",ACF+RF,6.0
1442,Baron,F1 Macro,0.8151279529137343,"ACF, correlation-only",ACF+Ridge,6.0
1443,Baron,F1 Macro,0.31446548190507184,KNN,KNN,6.0
1444,Baron,F1 Macro,0.40854945044932944,DBC,DBC,6.0
1445,Baron,F1 Macro,0.0917589652686283,Listwise Deletion,SVC,6.0
1446,Baron,F1 Macro,0.086682621945177,Listwise Deletion,RF,6.0
1447,Baron,F1 Macro,0.06878808208595442,Listwise Deletion,Ridge,6.0
1448,Baron,F1 Macro,0.7919381468818264,"ACF, correlation-only",ACF+SVC,6.0
1449,Baron,F1 Macro,0.8191819815594955,"ACF, correlation-only",ACF+RF,6.0
1450,Baron,F1 Macro,0.7353678197122747,"ACF, correlation-only",ACF+Ridge,6.0
1451,Baron,F1 Macro,0.31158746443434887,KNN,KNN,6.0
1452,Baron,F1 Macro,0.4160779357669874,DBC,DBC,6.0
1453,Baron,F1 Macro,0.11369344488761388,Listwise Deletion,SVC,6.0
1454,Baron,F1 Macro,0.07054826695637552,Listwise Deletion,RF,6.0
1455,Baron,F1 Macro,0.0865979158290105,Listwise Deletion,Ridge,6.0
1456,Baron,F1 Macro,0.8292569258826608,"ACF, correlation-only",ACF+SVC,6.0
1457,Baron,F1 Macro,0.8078703324879218,"ACF, correlation-only",ACF+RF,6.0
1458,Baron,F1 Macro,0.8082564090308009,"ACF, correlation-only",ACF+Ridge,6.0
1459,Baron,F1 Macro,0.3335391426866787,KNN,KNN,6.0
1460,Baron,F1 Macro,0.4511896695150641,DBC,DBC,6.0
1461,Baron,F1 Macro,0.0913292421044359,Listwise Deletion,SVC,6.0
1462,Baron,F1 Macro,0.0735541366625619,Listwise Deletion,RF,6.0
1463,Baron,F1 Macro,0.10261751413117973,Listwise Deletion,Ridge,6.0
1464,Baron,F1 Macro,0.7912613540829951,"ACF, correlation-only",ACF+SVC,6.0
1465,Baron,F1 Macro,0.8330091468642109,"ACF, correlation-only",ACF+RF,6.0
1466,Baron,F1 Macro,0.7427894159846101,"ACF, correlation-only",ACF+Ridge,6.0
1467,Baron,F1 Macro,0.2694932292789956,KNN,KNN,6.0
1468,Baron,F1 Macro,0.37870054040398227,DBC,DBC,6.0
1469,Baron,F1 Macro,0.08668353458825706,Listwise Deletion,SVC,6.0
1470,Baron,F1 Macro,0.08463984863784818,Listwise Deletion,RF,6.0
1471,Baron,F1 Macro,0.07888730168066416,Listwise Deletion,Ridge,6.0
1472,Baron,F1 Macro,0.841443311800603,"ACF, correlation-only",ACF+SVC,6.0
1473,Baron,F1 Macro,0.8136151248169295,"ACF, correlation-only",ACF+RF,6.0
1474,Baron,F1 Macro,0.8333436014934844,"ACF, correlation-only",ACF+Ridge,6.0
1475,Baron,F1 Macro,0.30564345858463504,KNN,KNN,6.0
1476,Baron,F1 Macro,0.38872068773785595,DBC,DBC,6.0
1477,Baron,F1 Macro,0.10076772054280826,Listwise Deletion,SVC,6.0
1478,Baron,F1 Macro,0.09689197839999115,Listwise Deletion,RF,6.0
1479,Baron,F1 Macro,0.10548148817313113,Listwise Deletion,Ridge,6.0
1480,Baron,F1 Macro,0.7795263105856951,"ACF, correlation-only",ACF+SVC,6.0
1481,Baron,F1 Macro,0.7863600441495054,"ACF, correlation-only",ACF+RF,6.0
1482,Baron,F1 Macro,0.7729294298936308,"ACF, correlation-only",ACF+Ridge,6.0
1483,Baron,F1 Macro,0.3066286221215798,KNN,KNN,6.0
1484,Baron,F1 Macro,0.36943272772733987,DBC,DBC,6.0
1485,Baron,F1 Macro,0.08419333751095358,Listwise Deletion,SVC,6.0
1486,Baron,F1 Macro,0.10102370308712146,Listwise Deletion,RF,6.0
1487,Baron,F1 Macro,0.08183380490974453,Listwise Deletion,Ridge,6.0
1488,Baron,F1 Macro,0.8481742334683511,"ACF, correlation-only",ACF+SVC,6.0
1489,Baron,F1 Macro,0.7953121656764292,"ACF, correlation-only",ACF+RF,6.0
1490,Baron,F1 Macro,0.8029368321163282,"ACF, correlation-only",ACF+Ridge,6.0
1491,Baron,F1 Macro,0.3198609264750997,KNN,KNN,6.0
1492,Baron,F1 Macro,0.47047456162740375,DBC,DBC,6.0
1493,Baron,F1 Macro,0.09404044815467451,Listwise Deletion,SVC,6.0
1494,Baron,F1 Macro,0.09127476353317482,Listwise Deletion,RF,6.0
1495,Baron,F1 Macro,0.09617702428809359,Listwise Deletion,Ridge,6.0
1496,Baron,F1 Macro,0.8258943631279521,"ACF, correlation-only",ACF+SVC,6.0
1497,Baron,F1 Macro,0.7677931649307734,"ACF, correlation-only",ACF+RF,6.0
1498,Baron,F1 Macro,0.829114488117219,"ACF, correlation-only",ACF+Ridge,6.0
1499,Baron,F1 Macro,0.3076952683452464,KNN,KNN,6.0
1500,Baron,F1 Macro,0.4744403248816071,DBC,DBC,6.0
1501,Baron,F1 Macro,0.09335980810400868,Listwise Deletion,SVC,6.0
1502,Baron,F1 Macro,0.086588256237693,Listwise Deletion,RF,6.0
1503,Baron,F1 Macro,0.12258929819717906,Listwise Deletion,Ridge,6.0
1504,Baron,F1 Macro,0.8531112216773337,"ACF, correlation-only",ACF+SVC,6.0
1505,Baron,F1 Macro,0.8716495490287645,"ACF, correlation-only",ACF+RF,6.0
1506,Baron,F1 Macro,0.8273648227560867,"ACF, correlation-only",ACF+Ridge,6.0
1507,Baron,F1 Macro,0.28588898370258,KNN,KNN,6.0
1508,Baron,F1 Macro,0.3884582518129393,DBC,DBC,6.0
1509,Baron,F1 Macro,0.07218178006499175,Listwise Deletion,SVC,6.0
1510,Baron,F1 Macro,0.07967415986600056,Listwise Deletion,RF,6.0
1511,Baron,F1 Macro,0.10442839331649298,Listwise Deletion,Ridge,6.0
1512,Baron,F1 Macro,0.8454054773167735,"ACF, correlation-only",ACF+SVC,6.0
1513,Baron,F1 Macro,0.7969409779978994,"ACF, correlation-only",ACF+RF,6.0
1514,Baron,F1 Macro,0.7957407856391979,"ACF, correlation-only",ACF+Ridge,6.0
1515,Baron,F1 Macro,0.320568751145244,KNN,KNN,6.0
1516,Baron,F1 Macro,0.4095112754905605,DBC,DBC,6.0
1517,Baron,F1 Macro,0.09901430580801422,Listwise Deletion,SVC,6.0
1518,Baron,F1 Macro,0.08169428267911102,Listwise Deletion,RF,6.0
1519,Baron,F1 Macro,0.09049747964227119,Listwise Deletion,Ridge,6.0
1520,3kPBMC,F1 Macro,0.7421862516752414,"ACF, correlation-only",ACF+SVC,6.0
1521,3kPBMC,F1 Macro,0.7621077410376986,"ACF, correlation-only",ACF+RF,6.0
1522,3kPBMC,F1 Macro,0.6792424814187148,"ACF, correlation-only",ACF+Ridge,6.0
1523,3kPBMC,F1 Macro,0.4041821940284294,KNN,KNN,6.0
1524,3kPBMC,F1 Macro,0.4432323381239789,DBC,DBC,6.0
1525,3kPBMC,F1 Macro,0.2527820566090696,Listwise Deletion,SVC,6.0
1526,3kPBMC,F1 Macro,0.23790627181703294,Listwise Deletion,RF,6.0
1527,3kPBMC,F1 Macro,0.1592885872297637,Listwise Deletion,Ridge,6.0
1528,3kPBMC,F1 Macro,0.713242155797563,"ACF, correlation-only",ACF+SVC,6.0
1529,3kPBMC,F1 Macro,0.6778383679480241,"ACF, correlation-only",ACF+RF,6.0
1530,3kPBMC,F1 Macro,0.6530819508242884,"ACF, correlation-only",ACF+Ridge,6.0
1531,3kPBMC,F1 Macro,0.2907916390582654,KNN,KNN,6.0
1532,3kPBMC,F1 Macro,0.43432432275195204,DBC,DBC,6.0
1533,3kPBMC,F1 Macro,0.24912353230546674,Listwise Deletion,SVC,6.0
1534,3kPBMC,F1 Macro,0.2570766619153716,Listwise Deletion,RF,6.0
1535,3kPBMC,F1 Macro,0.13935185185185184,Listwise Deletion,Ridge,6.0
1536,3kPBMC,F1 Macro,0.7204558264549301,"ACF, correlation-only",ACF+SVC,6.0
1537,3kPBMC,F1 Macro,0.6819981553013621,"ACF, correlation-only",ACF+RF,6.0
1538,3kPBMC,F1 Macro,0.6517161340778375,"ACF, correlation-only",ACF+Ridge,6.0
1539,3kPBMC,F1 Macro,0.3539057065065008,KNN,KNN,6.0
1540,3kPBMC,F1 Macro,0.575014107332141,DBC,DBC,6.0
1541,3kPBMC,F1 Macro,0.26315555925340434,Listwise Deletion,SVC,6.0
1542,3kPBMC,F1 Macro,0.23801534140247366,Listwise Deletion,RF,6.0
1543,3kPBMC,F1 Macro,0.14831242532855435,Listwise Deletion,Ridge,6.0
1544,3kPBMC,F1 Macro,0.7474939705386838,"ACF, correlation-only",ACF+SVC,6.0
1545,3kPBMC,F1 Macro,0.6261209461641628,"ACF, correlation-only",ACF+RF,6.0
1546,3kPBMC,F1 Macro,0.732650950858933,"ACF, correlation-only",ACF+Ridge,6.0
1547,3kPBMC,F1 Macro,0.4082991121174816,KNN,KNN,6.0
1548,3kPBMC,F1 Macro,0.5806364335349843,DBC,DBC,6.0
1549,3kPBMC,F1 Macro,0.26553728025994405,Listwise Deletion,SVC,6.0
1550,3kPBMC,F1 Macro,0.2542751616659047,Listwise Deletion,RF,6.0
1551,3kPBMC,F1 Macro,0.17292250233426704,Listwise Deletion,Ridge,6.0
1552,3kPBMC,F1 Macro,0.8420483892557714,"ACF, correlation-only",ACF+SVC,6.0
1553,3kPBMC,F1 Macro,0.8016636740021926,"ACF, correlation-only",ACF+RF,6.0
1554,3kPBMC,F1 Macro,0.7314403049315873,"ACF, correlation-only",ACF+Ridge,6.0
1555,3kPBMC,F1 Macro,0.4672352892776849,KNN,KNN,6.0
1556,3kPBMC,F1 Macro,0.5152148405967523,DBC,DBC,6.0
1557,3kPBMC,F1 Macro,0.2617260459917061,Listwise Deletion,SVC,6.0
1558,3kPBMC,F1 Macro,0.22983728736416909,Listwise Deletion,RF,6.0
1559,3kPBMC,F1 Macro,0.143059680347035,Listwise Deletion,Ridge,6.0
1560,3kPBMC,F1 Macro,0.8374257285521524,"ACF, correlation-only",ACF+SVC,6.0
1561,3kPBMC,F1 Macro,0.7903164424779152,"ACF, correlation-only",ACF+RF,6.0
1562,3kPBMC,F1 Macro,0.7589394786038517,"ACF, correlation-only",ACF+Ridge,6.0
1563,3kPBMC,F1 Macro,0.39461361779049536,KNN,KNN,6.0
1564,3kPBMC,F1 Macro,0.5743913962938796,DBC,DBC,6.0
1565,3kPBMC,F1 Macro,0.27052074631022005,Listwise Deletion,SVC,6.0
1566,3kPBMC,F1 Macro,0.28089450372018493,Listwise Deletion,RF,6.0
1567,3kPBMC,F1 Macro,0.17163198230737262,Listwise Deletion,Ridge,6.0
1568,3kPBMC,F1 Macro,0.7582063297717148,"ACF, correlation-only",ACF+SVC,6.0
1569,3kPBMC,F1 Macro,0.7479173076557357,"ACF, correlation-only",ACF+RF,6.0
1570,3kPBMC,F1 Macro,0.6789747884915471,"ACF, correlation-only",ACF+Ridge,6.0
1571,3kPBMC,F1 Macro,0.36980153627327117,KNN,KNN,6.0
1572,3kPBMC,F1 Macro,0.49052625816835627,DBC,DBC,6.0
1573,3kPBMC,F1 Macro,0.2535039164725667,Listwise Deletion,SVC,6.0
1574,3kPBMC,F1 Macro,0.23897055254704697,Listwise Deletion,RF,6.0
1575,3kPBMC,F1 Macro,0.15900425826896417,Listwise Deletion,Ridge,6.0
1576,3kPBMC,F1 Macro,0.8696593346445147,"ACF, correlation-only",ACF+SVC,6.0
1577,3kPBMC,F1 Macro,0.8592582421059866,"ACF, correlation-only",ACF+RF,6.0
1578,3kPBMC,F1 Macro,0.7736554912063968,"ACF, correlation-only",ACF+Ridge,6.0
1579,3kPBMC,F1 Macro,0.44681953858958184,KNN,KNN,6.0
1580,3kPBMC,F1 Macro,0.5026623961335193,DBC,DBC,6.0
1581,3kPBMC,F1 Macro,0.2804475302733142,Listwise Deletion,SVC,6.0
1582,3kPBMC,F1 Macro,0.24851294028000856,Listwise Deletion,RF,6.0
1583,3kPBMC,F1 Macro,0.15706550326433366,Listwise Deletion,Ridge,6.0
1584,3kPBMC,F1 Macro,0.846675796844071,"ACF, correlation-only",ACF+SVC,6.0
1585,3kPBMC,F1 Macro,0.7866392509899708,"ACF, correlation-only",ACF+RF,6.0
1586,3kPBMC,F1 Macro,0.736601766855364,"ACF, correlation-only",ACF+Ridge,6.0
1587,3kPBMC,F1 Macro,0.4420332280438537,KNN,KNN,6.0
1588,3kPBMC,F1 Macro,0.5418135521067259,DBC,DBC,6.0
1589,3kPBMC,F1 Macro,0.25116164109588257,Listwise Deletion,SVC,6.0
1590,3kPBMC,F1 Macro,0.23099134532149057,Listwise Deletion,RF,6.0
1591,3kPBMC,F1 Macro,0.13957983825870005,Listwise Deletion,Ridge,6.0
1592,3kPBMC,F1 Macro,0.8441643354816247,"ACF, correlation-only",ACF+SVC,6.0
1593,3kPBMC,F1 Macro,0.8225116933905995,"ACF, correlation-only",ACF+RF,6.0
1594,3kPBMC,F1 Macro,0.6161408064281627,"ACF, correlation-only",ACF+Ridge,6.0
1595,3kPBMC,F1 Macro,0.4271925282818529,KNN,KNN,6.0
1596,3kPBMC,F1 Macro,0.4944352198954694,DBC,DBC,6.0
1597,3kPBMC,F1 Macro,0.22701006062367834,Listwise Deletion,SVC,6.0
1598,3kPBMC,F1 Macro,0.23861385136247015,Listwise Deletion,RF,6.0
1599,3kPBMC,F1 Macro,0.13632119514472457,Listwise Deletion,Ridge,6.0
1600,Xin,F1 Macro,0.7640911558196931,"ACF, correlation-only",ACF+SVC,6.0
1601,Xin,F1 Macro,0.7216161484191272,"ACF, correlation-only",ACF+RF,6.0
1602,Xin,F1 Macro,0.7971409831733719,"ACF, correlation-only",ACF+Ridge,6.0
1603,Xin,F1 Macro,0.4724717553044916,KNN,KNN,6.0
1604,Xin,F1 Macro,0.44479945379949154,DBC,DBC,6.0
1605,Xin,F1 Macro,0.5885533998600939,Listwise Deletion,SVC,6.0
1606,Xin,F1 Macro,0.47633282559025125,Listwise Deletion,RF,6.0
1607,Xin,F1 Macro,0.5866978609625668,Listwise Deletion,Ridge,6.0
1608,Xin,F1 Macro,0.940582159561314,"ACF, correlation-only",ACF+SVC,6.0
1609,Xin,F1 Macro,0.8645316975104648,"ACF, correlation-only",ACF+RF,6.0
1610,Xin,F1 Macro,0.8723117160617161,"ACF, correlation-only",ACF+Ridge,6.0
1611,Xin,F1 Macro,0.4699147584823667,KNN,KNN,6.0
1612,Xin,F1 Macro,0.4415959521864528,DBC,DBC,6.0
1613,Xin,F1 Macro,0.6087841042410325,Listwise Deletion,SVC,6.0
1614,Xin,F1 Macro,0.6036463536463537,Listwise Deletion,RF,6.0
1615,Xin,F1 Macro,0.6722513597513597,Listwise Deletion,Ridge,6.0
1616,Xin,F1 Macro,0.8250311070755986,"ACF, correlation-only",ACF+SVC,6.0
1617,Xin,F1 Macro,0.9355316545108089,"ACF, correlation-only",ACF+RF,6.0
1618,Xin,F1 Macro,0.8288509029171167,"ACF, correlation-only",ACF+Ridge,6.0
1619,Xin,F1 Macro,0.43287867910983485,KNN,KNN,6.0
1620,Xin,F1 Macro,0.46618393917436873,DBC,DBC,6.0
1621,Xin,F1 Macro,0.8073182957393484,Listwise Deletion,SVC,6.0
1622,Xin,F1 Macro,0.7869798971482002,Listwise Deletion,RF,6.0
1623,Xin,F1 Macro,0.7762398833051007,Listwise Deletion,Ridge,6.0
1624,Xin,F1 Macro,0.9286479365901541,"ACF, correlation-only",ACF+SVC,6.0
1625,Xin,F1 Macro,0.9417562724014337,"ACF, correlation-only",ACF+RF,6.0
1626,Xin,F1 Macro,0.9167874396135266,"ACF, correlation-only",ACF+Ridge,6.0
1627,Xin,F1 Macro,0.4670940170940171,KNN,KNN,6.0
1628,Xin,F1 Macro,0.46490324702298536,DBC,DBC,6.0
1629,Xin,F1 Macro,0.8376172438672439,Listwise Deletion,SVC,6.0
1630,Xin,F1 Macro,0.5682944941625212,Listwise Deletion,RF,6.0
1631,Xin,F1 Macro,0.791160560609786,Listwise Deletion,Ridge,6.0
1632,Xin,F1 Macro,0.8889078731547293,"ACF, correlation-only",ACF+SVC,6.0
1633,Xin,F1 Macro,0.8628940332113707,"ACF, correlation-only",ACF+RF,6.0
1634,Xin,F1 Macro,0.8038763197586727,"ACF, correlation-only",ACF+Ridge,6.0
1635,Xin,F1 Macro,0.4711396850572108,KNN,KNN,6.0
1636,Xin,F1 Macro,0.26278068167759494,DBC,DBC,6.0
1637,Xin,F1 Macro,0.7414044160174192,Listwise Deletion,SVC,6.0
1638,Xin,F1 Macro,0.6800394600387668,Listwise Deletion,RF,6.0
1639,Xin,F1 Macro,0.6832102898019076,Listwise Deletion,Ridge,6.0
1640,Xin,F1 Macro,0.9826059456040481,"ACF, correlation-only",ACF+SVC,6.0
1641,Xin,F1 Macro,0.9826059456040481,"ACF, correlation-only",ACF+RF,6.0
1642,Xin,F1 Macro,0.9179476223344618,"ACF, correlation-only",ACF+Ridge,6.0
1643,Xin,F1 Macro,0.47513516557783286,KNN,KNN,6.0
1644,Xin,F1 Macro,0.5099880739415623,DBC,DBC,6.0
1645,Xin,F1 Macro,0.7453743510738637,Listwise Deletion,SVC,6.0
1646,Xin,F1 Macro,0.506159420289855,Listwise Deletion,RF,6.0
1647,Xin,F1 Macro,0.8061285940507115,Listwise Deletion,Ridge,6.0
1648,Xin,F1 Macro,0.9111941786283891,"ACF, correlation-only",ACF+SVC,6.0
1649,Xin,F1 Macro,0.8658556118585823,"ACF, correlation-only",ACF+RF,6.0
1650,Xin,F1 Macro,0.8238392857142856,"ACF, correlation-only",ACF+Ridge,6.0
1651,Xin,F1 Macro,0.4683299731182795,KNN,KNN,6.0
1652,Xin,F1 Macro,0.4988727858293076,DBC,DBC,6.0
1653,Xin,F1 Macro,0.8039184499710815,Listwise Deletion,SVC,6.0
1654,Xin,F1 Macro,0.5991295938104448,Listwise Deletion,RF,6.0
1655,Xin,F1 Macro,0.7654135338345864,Listwise Deletion,Ridge,6.0
1656,Xin,F1 Macro,0.8433950186219739,"ACF, correlation-only",ACF+SVC,6.0
1657,Xin,F1 Macro,0.7420138888888889,"ACF, correlation-only",ACF+RF,6.0
1658,Xin,F1 Macro,0.8835385289664515,"ACF, correlation-only",ACF+Ridge,6.0
1659,Xin,F1 Macro,0.477665144257547,KNN,KNN,6.0
1660,Xin,F1 Macro,0.5819444444444445,DBC,DBC,6.0
1661,Xin,F1 Macro,0.8820570704370383,Listwise Deletion,SVC,6.0
1662,Xin,F1 Macro,0.6465689093348668,Listwise Deletion,RF,6.0
1663,Xin,F1 Macro,0.8724471093422707,Listwise Deletion,Ridge,6.0
1664,Xin,F1 Macro,0.8809941520467836,"ACF, correlation-only",ACF+SVC,6.0
1665,Xin,F1 Macro,0.8869097149989598,"ACF, correlation-only",ACF+RF,6.0
1666,Xin,F1 Macro,0.8908496732026143,"ACF, correlation-only",ACF+Ridge,6.0
1667,Xin,F1 Macro,0.455978104292711,KNN,KNN,6.0
1668,Xin,F1 Macro,0.6333183899580518,DBC,DBC,6.0
1669,Xin,F1 Macro,0.7383993624772314,Listwise Deletion,SVC,6.0
1670,Xin,F1 Macro,0.7040296856510779,Listwise Deletion,RF,6.0
1671,Xin,F1 Macro,0.741607510960137,Listwise Deletion,Ridge,6.0
1672,Xin,F1 Macro,0.7222810472503608,"ACF, correlation-only",ACF+SVC,6.0
1673,Xin,F1 Macro,0.7106057112110381,"ACF, correlation-only",ACF+RF,6.0
1674,Xin,F1 Macro,0.807010939969208,"ACF, correlation-only",ACF+Ridge,6.0
1675,Xin,F1 Macro,0.478834219858156,KNN,KNN,6.0
1676,Xin,F1 Macro,0.5613188623826921,DBC,DBC,6.0
1677,Xin,F1 Macro,0.6861614542679986,Listwise Deletion,SVC,6.0
1678,Xin,F1 Macro,0.5355936198632828,Listwise Deletion,RF,6.0
1679,Xin,F1 Macro,0.6906882591093118,Listwise Deletion,Ridge,6.0
1680,Baron,F1 Macro,0.8722372062969641,"ACF, correlation-only",ACF+SVC,7.0
1681,Baron,F1 Macro,0.7837700229372077,"ACF, correlation-only",ACF+RF,7.0
1682,Baron,F1 Macro,0.8177473907425522,"ACF, correlation-only",ACF+Ridge,7.0
1683,Baron,F1 Macro,0.31308948718956325,KNN,KNN,7.0
1684,Baron,F1 Macro,0.40854945044932944,DBC,DBC,7.0
1685,Baron,F1 Macro,0.09418072042319353,Listwise Deletion,SVC,7.0
1686,Baron,F1 Macro,0.0900555811198882,Listwise Deletion,RF,7.0
1687,Baron,F1 Macro,0.07908935696714625,Listwise Deletion,Ridge,7.0
1688,Baron,F1 Macro,0.7926446811000429,"ACF, correlation-only",ACF+SVC,7.0
