,Dataset,Metric,Value,Method,Algorithm,Repetition
1966,Petralia(raw),F1 Macro,0.8125,Listwise Deletion,RF,6.0
1967,Petralia(raw),F1 Macro,0.8988095238095237,Listwise Deletion,Ridge,6.0
1968,Petralia(raw),F1 Macro,0.8725649350649352,"ACF, correlation-only",ACF+SVC,6.0
1969,Petralia(raw),F1 Macro,0.8011363636363635,"ACF, correlation-only",ACF+RF,6.0
1970,Petralia(raw),F1 Macro,0.6625,"ACF, correlation-only",ACF+Ridge,6.0
1971,Petralia(raw),F1 Macro,0.7208333333333333,KNN,KNN,6.0
1972,Petralia(raw),F1 Macro,0.7050824175824175,DBC,DBC,6.0
1973,Petralia(raw),F1 Macro,0.8683982683982684,Listwise Deletion,SVC,6.0
1974,Petralia(raw),F1 Macro,0.5854166666666667,Listwise Deletion,RF,6.0
1975,Petralia(raw),F1 Macro,0.8725649350649352,Listwise Deletion,Ridge,6.0
1976,Petralia(raw),F1 Macro,0.8904761904761904,"ACF, correlation-only",ACF+SVC,6.0
1977,Petralia(raw),F1 Macro,0.7083333333333334,"ACF, correlation-only",ACF+RF,6.0
1978,Petralia(raw),F1 Macro,0.658080808080808,"ACF, correlation-only",ACF+Ridge,6.0
1979,Petralia(raw),F1 Macro,0.5842490842490843,KNN,KNN,6.0
1980,Petralia(raw),F1 Macro,0.7332792207792207,DBC,DBC,6.0
1981,Petralia(raw),F1 Macro,0.6361111111111111,Listwise Deletion,SVC,6.0
1982,Petralia(raw),F1 Macro,0.8740530303030303,Listwise Deletion,RF,6.0
1983,Petralia(raw),F1 Macro,0.7445887445887446,Listwise Deletion,Ridge,6.0
1984,Petralia(raw),F1 Macro,0.7,"ACF, correlation-only",ACF+SVC,6.0
1985,Petralia(raw),F1 Macro,0.8303030303030303,"ACF, correlation-only",ACF+RF,6.0
1986,Petralia(raw),F1 Macro,0.646969696969697,"ACF, correlation-only",ACF+Ridge,6.0
1987,Petralia(raw),F1 Macro,0.6919871794871795,KNN,KNN,6.0
1988,Petralia(raw),F1 Macro,0.6188852813852814,DBC,DBC,6.0
1989,Petralia(raw),F1 Macro,0.7333333333333333,Listwise Deletion,SVC,6.0
1990,Petralia(raw),F1 Macro,0.6,Listwise Deletion,RF,6.0
1991,Petralia(raw),F1 Macro,0.7291666666666666,Listwise Deletion,Ridge,6.0
1992,Petralia(raw),F1 Macro,0.5729437229437229,"ACF, correlation-only",ACF+SVC,6.0
1993,Petralia(raw),F1 Macro,0.6708333333333334,"ACF, correlation-only",ACF+RF,6.0
1994,Petralia(raw),F1 Macro,0.6708333333333334,"ACF, correlation-only",ACF+Ridge,6.0
1995,Petralia(raw),F1 Macro,0.75,KNN,KNN,6.0
1996,Petralia(raw),F1 Macro,0.5672619047619047,DBC,DBC,6.0
1997,Petralia(raw),F1 Macro,0.8583333333333334,Listwise Deletion,SVC,6.0
1998,Petralia(raw),F1 Macro,0.6708333333333334,Listwise Deletion,RF,6.0
1999,Petralia(raw),F1 Macro,0.74745670995671,Listwise Deletion,Ridge,6.0
2000,Petralia(IRS),F1 Macro,0.8166666666666667,"ACF, correlation-only",ACF+SVC,6.0
2001,Petralia(IRS),F1 Macro,0.8063492063492064,"ACF, correlation-only",ACF+RF,6.0
2002,Petralia(IRS),F1 Macro,0.7791125541125541,"ACF, correlation-only",ACF+Ridge,6.0
2003,Petralia(IRS),F1 Macro,0.8363095238095237,KNN,KNN,6.0
2004,Petralia(IRS),F1 Macro,0.5564935064935065,DBC,DBC,6.0
2005,Petralia(IRS),F1 Macro,0.9333333333333333,Listwise Deletion,SVC,6.0
2006,Petralia(IRS),F1 Macro,0.7476190476190476,Listwise Deletion,RF,6.0
2007,Petralia(IRS),F1 Macro,0.8708333333333333,Listwise Deletion,Ridge,6.0
2008,Petralia(IRS),F1 Macro,0.8666666666666667,"ACF, correlation-only",ACF+SVC,6.0
2009,Petralia(IRS),F1 Macro,0.7860119047619047,"ACF, correlation-only",ACF+RF,6.0
2010,Petralia(IRS),F1 Macro,0.9131944444444444,"ACF, correlation-only",ACF+Ridge,6.0
2011,Petralia(IRS),F1 Macro,0.8916666666666666,KNN,KNN,6.0
2012,Petralia(IRS),F1 Macro,0.6825757575757576,DBC,DBC,6.0
2013,Petralia(IRS),F1 Macro,0.7654761904761904,Listwise Deletion,SVC,6.0
2014,Petralia(IRS),F1 Macro,0.859920634920635,Listwise Deletion,RF,6.0
2015,Petralia(IRS),F1 Macro,0.838095238095238,Listwise Deletion,Ridge,6.0
2016,Petralia(IRS),F1 Macro,0.8833333333333333,"ACF, correlation-only",ACF+SVC,6.0
2017,Petralia(IRS),F1 Macro,0.7890873015873017,"ACF, correlation-only",ACF+RF,6.0
2018,Petralia(IRS),F1 Macro,0.7821428571428571,"ACF, correlation-only",ACF+Ridge,6.0
2019,Petralia(IRS),F1 Macro,0.7520833333333333,KNN,KNN,6.0
2020,Petralia(IRS),F1 Macro,0.7277777777777777,DBC,DBC,6.0
2021,Petralia(IRS),F1 Macro,0.8842261904761904,Listwise Deletion,SVC,6.0
2022,Petralia(IRS),F1 Macro,0.91875,Listwise Deletion,RF,6.0
2023,Petralia(IRS),F1 Macro,0.8842261904761904,Listwise Deletion,Ridge,6.0
2024,Petralia(IRS),F1 Macro,0.6861111111111111,"ACF, correlation-only",ACF+SVC,6.0
2025,Petralia(IRS),F1 Macro,0.7958333333333333,"ACF, correlation-only",ACF+RF,6.0
2026,Petralia(IRS),F1 Macro,0.7166666666666667,"ACF, correlation-only",ACF+Ridge,6.0
2027,Petralia(IRS),F1 Macro,0.7444444444444445,KNN,KNN,6.0
2028,Petralia(IRS),F1 Macro,0.7488095238095238,DBC,DBC,6.0
2029,Petralia(IRS),F1 Macro,0.8944444444444445,Listwise Deletion,SVC,6.0
2030,Petralia(IRS),F1 Macro,0.8849206349206349,Listwise Deletion,RF,6.0
2031,Petralia(IRS),F1 Macro,0.8104166666666667,Listwise Deletion,Ridge,6.0
2032,Petralia(IRS),F1 Macro,0.9707792207792207,"ACF, correlation-only",ACF+SVC,6.0
2033,Petralia(IRS),F1 Macro,0.9404761904761905,"ACF, correlation-only",ACF+RF,6.0
2034,Petralia(IRS),F1 Macro,0.802922077922078,"ACF, correlation-only",ACF+Ridge,6.0
2035,Petralia(IRS),F1 Macro,0.7378205128205129,KNN,KNN,6.0
2036,Petralia(IRS),F1 Macro,0.8207792207792208,DBC,DBC,6.0
2037,Petralia(IRS),F1 Macro,0.9041125541125541,Listwise Deletion,SVC,6.0
2038,Petralia(IRS),F1 Macro,0.9112554112554112,Listwise Deletion,RF,6.0
2039,Petralia(IRS),F1 Macro,0.9707792207792207,Listwise Deletion,Ridge,6.0
2040,Petralia(IRS),F1 Macro,0.7594696969696969,"ACF, correlation-only",ACF+SVC,6.0
2041,Petralia(IRS),F1 Macro,0.7202380952380952,"ACF, correlation-only",ACF+RF,6.0
2042,Petralia(IRS),F1 Macro,0.8988095238095237,"ACF, correlation-only",ACF+Ridge,6.0
2043,Petralia(IRS),F1 Macro,0.8708333333333333,KNN,KNN,6.0
2044,Petralia(IRS),F1 Macro,0.6755952380952381,DBC,DBC,6.0
2045,Petralia(IRS),F1 Macro,1.0,Listwise Deletion,SVC,6.0
2046,Petralia(IRS),F1 Macro,0.9333333333333333,Listwise Deletion,RF,6.0
2047,Petralia(IRS),F1 Macro,0.9571428571428571,Listwise Deletion,Ridge,6.0
2048,Petralia(IRS),F1 Macro,0.8624458874458875,"ACF, correlation-only",ACF+SVC,6.0
2049,Petralia(IRS),F1 Macro,0.8058982683982684,"ACF, correlation-only",ACF+RF,6.0
2050,Petralia(IRS),F1 Macro,0.7672619047619047,"ACF, correlation-only",ACF+Ridge,6.0
2051,Petralia(IRS),F1 Macro,0.8058982683982685,KNN,KNN,6.0
2052,Petralia(IRS),F1 Macro,0.6479166666666667,DBC,DBC,6.0
2053,Petralia(IRS),F1 Macro,0.8819444444444444,Listwise Deletion,SVC,6.0
2054,Petralia(IRS),F1 Macro,0.90625,Listwise Deletion,RF,6.0
2055,Petralia(IRS),F1 Macro,0.8725649350649352,Listwise Deletion,Ridge,6.0
2056,Petralia(IRS),F1 Macro,0.8604166666666666,"ACF, correlation-only",ACF+SVC,6.0
2057,Petralia(IRS),F1 Macro,0.961111111111111,"ACF, correlation-only",ACF+RF,6.0
2058,Petralia(IRS),F1 Macro,0.7803030303030303,"ACF, correlation-only",ACF+Ridge,6.0
2059,Petralia(IRS),F1 Macro,0.8073863636363636,KNN,KNN,6.0
2060,Petralia(IRS),F1 Macro,0.8445887445887446,DBC,DBC,6.0
2061,Petralia(IRS),F1 Macro,0.7997474747474748,Listwise Deletion,SVC,6.0
2062,Petralia(IRS),F1 Macro,0.908080808080808,Listwise Deletion,RF,6.0
2063,Petralia(IRS),F1 Macro,0.8414141414141414,Listwise Deletion,Ridge,6.0
2064,Petralia(IRS),F1 Macro,0.8738095238095238,"ACF, correlation-only",ACF+SVC,6.0
2065,Petralia(IRS),F1 Macro,0.8291666666666666,"ACF, correlation-only",ACF+RF,6.0
2066,Petralia(IRS),F1 Macro,0.7261363636363636,"ACF, correlation-only",ACF+Ridge,6.0
2067,Petralia(IRS),F1 Macro,0.6375,KNN,KNN,6.0
2068,Petralia(IRS),F1 Macro,0.7325757575757575,DBC,DBC,6.0
2069,Petralia(IRS),F1 Macro,0.7886363636363636,Listwise Deletion,SVC,6.0
2070,Petralia(IRS),F1 Macro,0.8386363636363636,Listwise Deletion,RF,6.0
2071,Petralia(IRS),F1 Macro,0.7803030303030303,Listwise Deletion,Ridge,6.0
2072,Petralia(IRS),F1 Macro,0.5666666666666667,"ACF, correlation-only",ACF+SVC,6.0
2073,Petralia(IRS),F1 Macro,0.7348484848484849,"ACF, correlation-only",ACF+RF,6.0
2074,Petralia(IRS),F1 Macro,0.7041666666666666,"ACF, correlation-only",ACF+Ridge,6.0
2075,Petralia(IRS),F1 Macro,0.7291666666666666,KNN,KNN,6.0
2076,Petralia(IRS),F1 Macro,0.7794871794871795,DBC,DBC,6.0
2077,Petralia(IRS),F1 Macro,0.7791666666666666,Listwise Deletion,SVC,6.0
2078,Petralia(IRS),F1 Macro,0.6336538461538461,Listwise Deletion,RF,6.0
2079,Petralia(IRS),F1 Macro,0.7617424242424242,Listwise Deletion,Ridge,6.0
2080,BRCA(raw),F1 Macro,0.6309523809523809,"ACF, correlation-only",ACF+SVC,6.0
2081,BRCA(raw),F1 Macro,0.7,"ACF, correlation-only",ACF+RF,6.0
2082,BRCA(raw),F1 Macro,0.6318181818181818,"ACF, correlation-only",ACF+Ridge,6.0
2083,BRCA(raw),F1 Macro,0.45,KNN,KNN,6.0
2084,BRCA(raw),F1 Macro,0.4,DBC,DBC,6.0
2085,BRCA(raw),F1 Macro,0.7666666666666666,Listwise Deletion,SVC,6.0
2086,BRCA(raw),F1 Macro,0.6309523809523809,Listwise Deletion,RF,6.0
2087,BRCA(raw),F1 Macro,0.6047619047619047,Listwise Deletion,Ridge,6.0
2088,BRCA(raw),F1 Macro,0.42857142857142855,"ACF, correlation-only",ACF+SVC,6.0
2089,BRCA(raw),F1 Macro,0.42857142857142855,"ACF, correlation-only",ACF+RF,6.0
2090,BRCA(raw),F1 Macro,0.42857142857142855,"ACF, correlation-only",ACF+Ridge,6.0
2091,BRCA(raw),F1 Macro,0.38749999999999996,KNN,KNN,6.0
2092,BRCA(raw),F1 Macro,0.5416666666666666,DBC,DBC,6.0
2093,BRCA(raw),F1 Macro,0.6309523809523809,Listwise Deletion,SVC,6.0
2094,BRCA(raw),F1 Macro,0.42857142857142855,Listwise Deletion,RF,6.0
2095,BRCA(raw),F1 Macro,0.6117216117216117,Listwise Deletion,Ridge,6.0
2096,BRCA(raw),F1 Macro,0.6807692307692308,"ACF, correlation-only",ACF+SVC,6.0
2097,BRCA(raw),F1 Macro,0.6089743589743589,"ACF, correlation-only",ACF+RF,6.0
2098,BRCA(raw),F1 Macro,0.5095238095238096,"ACF, correlation-only",ACF+Ridge,6.0
2099,BRCA(raw),F1 Macro,0.47916666666666663,KNN,KNN,6.0
2100,BRCA(raw),F1 Macro,0.4734848484848484,DBC,DBC,6.0
2101,BRCA(raw),F1 Macro,0.6583333333333333,Listwise Deletion,SVC,6.0
2102,BRCA(raw),F1 Macro,0.4,Listwise Deletion,RF,6.0
2103,BRCA(raw),F1 Macro,0.6272727272727272,Listwise Deletion,Ridge,6.0
2104,BRCA(raw),F1 Macro,0.8974358974358974,"ACF, correlation-only",ACF+SVC,6.0
2105,BRCA(raw),F1 Macro,0.7339743589743589,"ACF, correlation-only",ACF+RF,6.0
2106,BRCA(raw),F1 Macro,0.9272727272727272,"ACF, correlation-only",ACF+Ridge,6.0
2107,BRCA(raw),F1 Macro,0.6166666666666667,KNN,KNN,6.0
2108,BRCA(raw),F1 Macro,0.8974358974358974,DBC,DBC,6.0
2109,BRCA(raw),F1 Macro,0.825,Listwise Deletion,SVC,6.0
2110,BRCA(raw),F1 Macro,0.7339743589743589,Listwise Deletion,RF,6.0
2111,BRCA(raw),F1 Macro,0.825,Listwise Deletion,Ridge,6.0
2112,BRCA(raw),F1 Macro,0.6416666666666666,"ACF, correlation-only",ACF+SVC,6.0
2113,BRCA(raw),F1 Macro,0.6666666666666666,"ACF, correlation-only",ACF+RF,6.0
2114,BRCA(raw),F1 Macro,0.5673076923076923,"ACF, correlation-only",ACF+Ridge,6.0
2115,BRCA(raw),F1 Macro,0.45,KNN,KNN,6.0
2116,BRCA(raw),F1 Macro,0.2642857142857143,DBC,DBC,6.0
2117,BRCA(raw),F1 Macro,0.6089743589743589,Listwise Deletion,SVC,6.0
2118,BRCA(raw),F1 Macro,0.7083333333333334,Listwise Deletion,RF,6.0
2119,BRCA(raw),F1 Macro,0.5113636363636364,Listwise Deletion,Ridge,6.0
2120,BRCA(raw),F1 Macro,0.8939393939393939,"ACF, correlation-only",ACF+SVC,6.0
2121,BRCA(raw),F1 Macro,0.8939393939393939,"ACF, correlation-only",ACF+RF,6.0
2122,BRCA(raw),F1 Macro,0.7307692307692307,"ACF, correlation-only",ACF+Ridge,6.0
2123,BRCA(raw),F1 Macro,0.5666666666666667,KNN,KNN,6.0
2124,BRCA(raw),F1 Macro,0.7083333333333334,DBC,DBC,6.0
2125,BRCA(raw),F1 Macro,0.6117216117216117,Listwise Deletion,SVC,6.0
2126,BRCA(raw),F1 Macro,0.625,Listwise Deletion,RF,6.0
2127,BRCA(raw),F1 Macro,0.7307692307692307,Listwise Deletion,Ridge,6.0
2128,BRCA(raw),F1 Macro,0.7416666666666667,"ACF, correlation-only",ACF+SVC,6.0
2129,BRCA(raw),F1 Macro,0.9,"ACF, correlation-only",ACF+RF,6.0
2130,BRCA(raw),F1 Macro,0.8166666666666667,"ACF, correlation-only",ACF+Ridge,6.0
2131,BRCA(raw),F1 Macro,0.38749999999999996,KNN,KNN,6.0
2132,BRCA(raw),F1 Macro,0.5772727272727273,DBC,DBC,6.0
2133,BRCA(raw),F1 Macro,0.5113636363636364,Listwise Deletion,SVC,6.0
2134,BRCA(raw),F1 Macro,0.5224358974358974,Listwise Deletion,RF,6.0
2135,BRCA(raw),F1 Macro,0.5113636363636364,Listwise Deletion,Ridge,6.0
2136,BRCA(raw),F1 Macro,0.625,"ACF, correlation-only",ACF+SVC,6.0
2137,BRCA(raw),F1 Macro,0.5666666666666667,"ACF, correlation-only",ACF+RF,6.0
2138,BRCA(raw),F1 Macro,0.7083333333333333,"ACF, correlation-only",ACF+Ridge,6.0
2139,BRCA(raw),F1 Macro,0.37857142857142856,KNN,KNN,6.0
2140,BRCA(raw),F1 Macro,0.4444444444444444,DBC,DBC,6.0
2141,BRCA(raw),F1 Macro,0.4861111111111111,Listwise Deletion,SVC,6.0
2142,BRCA(raw),F1 Macro,0.5984848484848484,Listwise Deletion,RF,6.0
2143,BRCA(raw),F1 Macro,0.41666666666666663,Listwise Deletion,Ridge,6.0
2144,BRCA(raw),F1 Macro,0.7083333333333333,"ACF, correlation-only",ACF+SVC,6.0
2145,BRCA(raw),F1 Macro,0.6818181818181818,"ACF, correlation-only",ACF+RF,6.0
2146,BRCA(raw),F1 Macro,0.6818181818181818,"ACF, correlation-only",ACF+Ridge,6.0
2147,BRCA(raw),F1 Macro,0.37857142857142856,KNN,KNN,6.0
2148,BRCA(raw),F1 Macro,0.37499999999999994,DBC,DBC,6.0
2149,BRCA(raw),F1 Macro,0.3333333333333333,Listwise Deletion,SVC,6.0
2150,BRCA(raw),F1 Macro,0.35384615384615387,Listwise Deletion,RF,6.0
2151,BRCA(raw),F1 Macro,0.575,Listwise Deletion,Ridge,6.0
2152,BRCA(raw),F1 Macro,0.7666666666666666,"ACF, correlation-only",ACF+SVC,6.0
2153,BRCA(raw),F1 Macro,0.7666666666666666,"ACF, correlation-only",ACF+RF,6.0
2154,BRCA(raw),F1 Macro,0.7261904761904762,"ACF, correlation-only",ACF+Ridge,6.0
2155,BRCA(raw),F1 Macro,0.4423076923076923,KNN,KNN,6.0
2156,BRCA(raw),F1 Macro,0.6722222222222223,DBC,DBC,6.0
2157,BRCA(raw),F1 Macro,0.6309523809523809,Listwise Deletion,SVC,6.0
2158,BRCA(raw),F1 Macro,0.5,Listwise Deletion,RF,6.0
2159,BRCA(raw),F1 Macro,0.6309523809523809,Listwise Deletion,Ridge,6.0
2160,BRCA(IRS),F1 Macro,0.6309523809523809,"ACF, correlation-only",ACF+SVC,6.0
2161,BRCA(IRS),F1 Macro,0.6309523809523809,"ACF, correlation-only",ACF+RF,6.0
2162,BRCA(IRS),F1 Macro,0.6309523809523809,"ACF, correlation-only",ACF+Ridge,6.0
2163,BRCA(IRS),F1 Macro,0.5666666666666667,KNN,KNN,6.0
2164,BRCA(IRS),F1 Macro,0.38636363636363635,DBC,DBC,6.0
2165,BRCA(IRS),F1 Macro,0.6309523809523809,Listwise Deletion,SVC,6.0
2166,BRCA(IRS),F1 Macro,0.7307692307692307,Listwise Deletion,RF,6.0
2167,BRCA(IRS),F1 Macro,0.6309523809523809,Listwise Deletion,Ridge,6.0
2168,BRCA(IRS),F1 Macro,0.42857142857142855,"ACF, correlation-only",ACF+SVC,6.0
2169,BRCA(IRS),F1 Macro,0.42857142857142855,"ACF, correlation-only",ACF+RF,6.0
2170,BRCA(IRS),F1 Macro,0.42857142857142855,"ACF, correlation-only",ACF+Ridge,6.0
2171,BRCA(IRS),F1 Macro,0.42857142857142855,KNN,KNN,6.0
2172,BRCA(IRS),F1 Macro,0.5333333333333333,DBC,DBC,6.0
2173,BRCA(IRS),F1 Macro,0.6117216117216117,Listwise Deletion,SVC,6.0
2174,BRCA(IRS),F1 Macro,0.6117216117216117,Listwise Deletion,RF,6.0
2175,BRCA(IRS),F1 Macro,0.6117216117216117,Listwise Deletion,Ridge,6.0
2176,BRCA(IRS),F1 Macro,0.6583333333333333,"ACF, correlation-only",ACF+SVC,6.0
2177,BRCA(IRS),F1 Macro,0.6772727272727272,"ACF, correlation-only",ACF+RF,6.0
2178,BRCA(IRS),F1 Macro,0.5595238095238095,"ACF, correlation-only",ACF+Ridge,6.0
2179,BRCA(IRS),F1 Macro,0.5173076923076922,KNN,KNN,6.0
2180,BRCA(IRS),F1 Macro,0.35833333333333334,DBC,DBC,6.0
2181,BRCA(IRS),F1 Macro,0.6583333333333333,Listwise Deletion,SVC,6.0
2182,BRCA(IRS),F1 Macro,0.6807692307692308,Listwise Deletion,RF,6.0
2183,BRCA(IRS),F1 Macro,0.6272727272727272,Listwise Deletion,Ridge,6.0
2184,BRCA(IRS),F1 Macro,0.8974358974358974,"ACF, correlation-only",ACF+SVC,6.0
2185,BRCA(IRS),F1 Macro,0.5333333333333333,"ACF, correlation-only",ACF+RF,6.0
2186,BRCA(IRS),F1 Macro,0.9272727272727272,"ACF, correlation-only",ACF+Ridge,6.0
2187,BRCA(IRS),F1 Macro,0.7339743589743589,KNN,KNN,6.0
2188,BRCA(IRS),F1 Macro,0.628968253968254,DBC,DBC,6.0
2189,BRCA(IRS),F1 Macro,0.8974358974358974,Listwise Deletion,SVC,6.0
2190,BRCA(IRS),F1 Macro,0.7000000000000001,Listwise Deletion,RF,6.0
2191,BRCA(IRS),F1 Macro,0.7976190476190476,Listwise Deletion,Ridge,6.0
2192,BRCA(IRS),F1 Macro,0.5318181818181817,"ACF, correlation-only",ACF+SVC,6.0
2193,BRCA(IRS),F1 Macro,0.5673076923076923,"ACF, correlation-only",ACF+RF,6.0
2194,BRCA(IRS),F1 Macro,0.6583333333333333,"ACF, correlation-only",ACF+Ridge,6.0
2195,BRCA(IRS),F1 Macro,0.6089743589743589,KNN,KNN,6.0
2196,BRCA(IRS),F1 Macro,0.45238095238095233,DBC,DBC,6.0
2197,BRCA(IRS),F1 Macro,0.6583333333333333,Listwise Deletion,SVC,6.0
2198,BRCA(IRS),F1 Macro,0.6309523809523809,Listwise Deletion,RF,6.0
2199,BRCA(IRS),F1 Macro,0.6583333333333333,Listwise Deletion,Ridge,6.0
2200,BRCA(IRS),F1 Macro,0.7307692307692307,"ACF, correlation-only",ACF+SVC,6.0
2201,BRCA(IRS),F1 Macro,0.7666666666666666,"ACF, correlation-only",ACF+RF,6.0
2202,BRCA(IRS),F1 Macro,0.7307692307692307,"ACF, correlation-only",ACF+Ridge,6.0
2203,BRCA(IRS),F1 Macro,0.6309523809523809,KNN,KNN,6.0
2204,BRCA(IRS),F1 Macro,0.5833333333333333,DBC,DBC,6.0
2205,BRCA(IRS),F1 Macro,0.7307692307692307,Listwise Deletion,SVC,6.0
2206,BRCA(IRS),F1 Macro,0.6309523809523809,Listwise Deletion,RF,6.0
2207,BRCA(IRS),F1 Macro,0.6474358974358974,Listwise Deletion,Ridge,6.0
2208,BRCA(IRS),F1 Macro,1.0,"ACF, correlation-only",ACF+SVC,6.0
2209,BRCA(IRS),F1 Macro,1.0,"ACF, correlation-only",ACF+RF,6.0
2210,BRCA(IRS),F1 Macro,1.0,"ACF, correlation-only",ACF+Ridge,6.0
2211,BRCA(IRS),F1 Macro,0.9307692307692308,KNN,KNN,6.0
2212,BRCA(IRS),F1 Macro,0.5772727272727273,DBC,DBC,6.0
2213,BRCA(IRS),F1 Macro,0.8666666666666666,Listwise Deletion,SVC,6.0
2214,BRCA(IRS),F1 Macro,1.0,Listwise Deletion,RF,6.0
2215,BRCA(IRS),F1 Macro,1.0,Listwise Deletion,Ridge,6.0
2216,BRCA(IRS),F1 Macro,0.8939393939393939,"ACF, correlation-only",ACF+SVC,6.0
2217,BRCA(IRS),F1 Macro,0.7083333333333333,"ACF, correlation-only",ACF+RF,6.0
2218,BRCA(IRS),F1 Macro,0.8250000000000001,"ACF, correlation-only",ACF+Ridge,6.0
2219,BRCA(IRS),F1 Macro,0.625,KNN,KNN,6.0
2220,BRCA(IRS),F1 Macro,0.6875,DBC,DBC,6.0
2221,BRCA(IRS),F1 Macro,0.8939393939393939,Listwise Deletion,SVC,6.0
2222,BRCA(IRS),F1 Macro,0.625,Listwise Deletion,RF,6.0
2223,BRCA(IRS),F1 Macro,0.7083333333333333,Listwise Deletion,Ridge,6.0
2224,BRCA(IRS),F1 Macro,0.7083333333333333,"ACF, correlation-only",ACF+SVC,6.0
2225,BRCA(IRS),F1 Macro,0.7083333333333333,"ACF, correlation-only",ACF+RF,6.0
2226,BRCA(IRS),F1 Macro,0.7083333333333333,"ACF, correlation-only",ACF+Ridge,6.0
2227,BRCA(IRS),F1 Macro,0.35384615384615387,KNN,KNN,6.0
2228,BRCA(IRS),F1 Macro,0.7638888888888888,DBC,DBC,6.0
2229,BRCA(IRS),F1 Macro,0.825,Listwise Deletion,SVC,6.0
2230,BRCA(IRS),F1 Macro,0.7606060606060606,Listwise Deletion,RF,6.0
2231,BRCA(IRS),F1 Macro,0.825,Listwise Deletion,Ridge,6.0
2232,BRCA(IRS),F1 Macro,0.7666666666666666,"ACF, correlation-only",ACF+SVC,6.0
2233,BRCA(IRS),F1 Macro,0.9222222222222223,"ACF, correlation-only",ACF+RF,6.0
2234,BRCA(IRS),F1 Macro,0.8939393939393939,"ACF, correlation-only",ACF+Ridge,6.0
2235,BRCA(IRS),F1 Macro,0.8541666666666666,KNN,KNN,6.0
2236,BRCA(IRS),F1 Macro,0.525,DBC,DBC,6.0
2237,BRCA(IRS),F1 Macro,0.7666666666666666,Listwise Deletion,SVC,6.0
2238,BRCA(IRS),F1 Macro,0.9222222222222223,Listwise Deletion,RF,6.0
2239,BRCA(IRS),F1 Macro,0.7083333333333333,Listwise Deletion,Ridge,6.0
2240,Petralia(raw),F1 Macro,0.8166666666666667,"ACF, correlation-only",ACF+SVC,7.0
2241,Petralia(raw),F1 Macro,0.7124999999999999,"ACF, correlation-only",ACF+RF,7.0
2242,Petralia(raw),F1 Macro,0.7791125541125541,"ACF, correlation-only",ACF+Ridge,7.0
2243,Petralia(raw),F1 Macro,0.6544871794871796,KNN,KNN,7.0
2244,Petralia(raw),F1 Macro,0.6696428571428572,DBC,DBC,7.0
2245,Petralia(raw),F1 Macro,0.725,Listwise Deletion,SVC,7.0
2246,Petralia(raw),F1 Macro,0.5916666666666667,Listwise Deletion,RF,7.0
2247,Petralia(raw),F1 Macro,0.7749999999999999,Listwise Deletion,Ridge,7.0
2248,Petralia(raw),F1 Macro,0.8633928571428571,"ACF, correlation-only",ACF+SVC,7.0
2249,Petralia(raw),F1 Macro,0.8291666666666666,"ACF, correlation-only",ACF+RF,7.0
2250,Petralia(raw),F1 Macro,0.9057539682539683,"ACF, correlation-only",ACF+Ridge,7.0
2251,Petralia(raw),F1 Macro,0.7019230769230769,KNN,KNN,7.0
2252,Petralia(raw),F1 Macro,0.6708333333333334,DBC,DBC,7.0
2253,Petralia(raw),F1 Macro,0.6979166666666666,Listwise Deletion,SVC,7.0
2254,Petralia(raw),F1 Macro,0.7279761904761904,Listwise Deletion,RF,7.0
2255,Petralia(raw),F1 Macro,0.9083333333333333,Listwise Deletion,Ridge,7.0
2256,Petralia(raw),F1 Macro,0.8006944444444444,"ACF, correlation-only",ACF+SVC,7.0
2257,Petralia(raw),F1 Macro,0.7548611111111112,"ACF, correlation-only",ACF+RF,7.0
2258,Petralia(raw),F1 Macro,0.8071428571428572,"ACF, correlation-only",ACF+Ridge,7.0
2259,Petralia(raw),F1 Macro,0.7066849816849817,KNN,KNN,7.0
2260,Petralia(raw),F1 Macro,0.8813852813852814,DBC,DBC,7.0
2261,Petralia(raw),F1 Macro,0.8738095238095238,Listwise Deletion,SVC,7.0
2262,Petralia(raw),F1 Macro,0.6910984848484849,Listwise Deletion,RF,7.0
2263,Petralia(raw),F1 Macro,0.7944444444444444,Listwise Deletion,Ridge,7.0
2264,Petralia(raw),F1 Macro,0.7208333333333333,"ACF, correlation-only",ACF+SVC,7.0
2265,Petralia(raw),F1 Macro,0.8015873015873016,"ACF, correlation-only",ACF+RF,7.0
2266,Petralia(raw),F1 Macro,0.7520833333333333,"ACF, correlation-only",ACF+Ridge,7.0
2267,Petralia(raw),F1 Macro,0.7041666666666666,KNN,KNN,7.0
2268,Petralia(raw),F1 Macro,0.7791666666666666,DBC,DBC,7.0
2269,Petralia(raw),F1 Macro,0.6992063492063493,Listwise Deletion,SVC,7.0
2270,Petralia(raw),F1 Macro,0.6254329004329005,Listwise Deletion,RF,7.0
2271,Petralia(raw),F1 Macro,0.6270833333333333,Listwise Deletion,Ridge,7.0
2272,Petralia(raw),F1 Macro,0.9707792207792207,"ACF, correlation-only",ACF+SVC,7.0
2273,Petralia(raw),F1 Macro,0.9333333333333333,"ACF, correlation-only",ACF+RF,7.0
2274,Petralia(raw),F1 Macro,0.9112554112554112,"ACF, correlation-only",ACF+Ridge,7.0
2275,Petralia(raw),F1 Macro,0.7866300366300366,KNN,KNN,7.0
