,Metric,Value,Method,Algorithm,mv,sigma,diff_mu_12_mu_11,diff_mu_13_mu_23,Neighbors,Repetition
66,F1 Macro,0.6692911732594272,KNN,KNN,0.9024483992448239,0.1007451528208658,0.02129714440077443,0.0386600922373008,8.9,0.0
67,F1 Macro,0.7075902999953633,KNN,KNN+ROs,0.9024483992448239,0.1007451528208658,0.02129714440077443,0.0386600922373008,79.0,0.0
68,F1 Macro,0.8187448345112579,DBC,DBC,0.9024483992448239,0.1007451528208658,0.02129714440077443,0.0386600922373008,,0.0
69,F1 Macro,0.2673169632304842,Listwise Deletion,SVC,0.9024483992448239,0.1007451528208658,0.02129714440077443,0.0386600922373008,,0.0
70,F1 Macro,0.3476474840601757,Listwise Deletion,RF,0.9024483992448239,0.1007451528208658,0.02129714440077443,0.0386600922373008,,0.0
71,F1 Macro,0.3437668437668438,Listwise Deletion,Ridge,0.9024483992448239,0.1007451528208658,0.02129714440077443,0.0386600922373008,,0.0
72,F1 Macro,0.9580702325236231,"ACF, correlation-only",ACF+SVC,0.9018647319453788,0.09994976498508595,0.02084458008822615,0.036614858431758615,,0.0
73,F1 Macro,0.9210384188878035,"ACF, correlation-only",ACF+RF,0.9018647319453788,0.09994976498508595,0.02084458008822615,0.036614858431758615,,0.0
74,F1 Macro,0.8866763801197992,"ACF, correlation-only",ACF+Ridge,0.9018647319453788,0.09994976498508595,0.02084458008822615,0.036614858431758615,,0.0
75,F1 Macro,0.992137437590911,"ACF, with covariable",ACF+SVC,0.9018647319453788,0.09994976498508595,0.02084458008822615,0.036614858431758615,,0.0
76,F1 Macro,0.9666189656383101,"ACF, with covariable",ACF+RF,0.9018647319453788,0.09994976498508595,0.02084458008822615,0.036614858431758615,,0.0
77,F1 Macro,0.9068848551521819,"ACF, with covariable",ACF+Ridge,0.9018647319453788,0.09994976498508595,0.02084458008822615,0.036614858431758615,,0.0
78,F1 Macro,0.7119499135268219,KNN,KNN,0.9018647319453788,0.09994976498508595,0.02084458008822615,0.036614858431758615,12.1,0.0
79,F1 Macro,0.7552917118889342,KNN,KNN+ROs,0.9018647319453788,0.09994976498508595,0.02084458008822615,0.036614858431758615,81.8,0.0
80,F1 Macro,0.8216037930323644,DBC,DBC,0.9018647319453788,0.09994976498508595,0.02084458008822615,0.036614858431758615,,0.0
81,F1 Macro,0.31793321009344416,Listwise Deletion,SVC,0.9018647319453788,0.09994976498508595,0.02084458008822615,0.036614858431758615,,0.0
82,F1 Macro,0.2978549086046518,Listwise Deletion,RF,0.9018647319453788,0.09994976498508595,0.02084458008822615,0.036614858431758615,,0.0
83,F1 Macro,0.39305600688859915,Listwise Deletion,Ridge,0.9018647319453788,0.09994976498508595,0.02084458008822615,0.036614858431758615,,0.0
84,F1 Macro,0.9008936376881981,"ACF, correlation-only",ACF+SVC,0.9012539232857926,0.09872945184917101,0.02153170257962142,0.03960978027196059,,0.0
85,F1 Macro,0.8950176548648737,"ACF, correlation-only",ACF+RF,0.9012539232857926,0.09872945184917101,0.02153170257962142,0.03960978027196059,,0.0
86,F1 Macro,0.8722519310754605,"ACF, correlation-only",ACF+Ridge,0.9012539232857926,0.09872945184917101,0.02153170257962142,0.03960978027196059,,0.0
87,F1 Macro,0.9599310814601113,"ACF, with covariable",ACF+SVC,0.9012539232857926,0.09872945184917101,0.02153170257962142,0.03960978027196059,,0.0
88,F1 Macro,0.9676218228913712,"ACF, with covariable",ACF+RF,0.9012539232857926,0.09872945184917101,0.02153170257962142,0.03960978027196059,,0.0
89,F1 Macro,0.9474890723652258,"ACF, with covariable",ACF+Ridge,0.9012539232857926,0.09872945184917101,0.02153170257962142,0.03960978027196059,,0.0
90,F1 Macro,0.6648245984784446,KNN,KNN,0.9012539232857926,0.09872945184917101,0.02153170257962142,0.03960978027196059,13.7,0.0
91,F1 Macro,0.7934289127837516,KNN,KNN+ROs,0.9012539232857926,0.09872945184917101,0.02153170257962142,0.03960978027196059,76.1,0.0
92,F1 Macro,0.8995061728395063,DBC,DBC,0.9012539232857926,0.09872945184917101,0.02153170257962142,0.03960978027196059,,0.0
93,F1 Macro,0.311835099236674,Listwise Deletion,SVC,0.9012539232857926,0.09872945184917101,0.02153170257962142,0.03960978027196059,,0.0
94,F1 Macro,0.4018188869098484,Listwise Deletion,RF,0.9012539232857926,0.09872945184917101,0.02153170257962142,0.03960978027196059,,0.0
95,F1 Macro,0.25913477845271493,Listwise Deletion,Ridge,0.9012539232857926,0.09872945184917101,0.02153170257962142,0.03960978027196059,,0.0
96,F1 Macro,0.9078599711627838,"ACF, correlation-only",ACF+SVC,0.9006147111541893,0.09995519412843074,0.02350349163383228,0.04585107580905666,,0.0
97,F1 Macro,0.8967195767195767,"ACF, correlation-only",ACF+RF,0.9006147111541893,0.09995519412843074,0.02350349163383228,0.04585107580905666,,0.0
98,F1 Macro,0.8500973769755943,"ACF, correlation-only",ACF+Ridge,0.9006147111541893,0.09995519412843074,0.02350349163383228,0.04585107580905666,,0.0
99,F1 Macro,0.9919862162920223,"ACF, with covariable",ACF+SVC,0.9006147111541893,0.09995519412843074,0.02350349163383228,0.04585107580905666,,0.0
100,F1 Macro,1.0,"ACF, with covariable",ACF+RF,0.9006147111541893,0.09995519412843074,0.02350349163383228,0.04585107580905666,,0.0
101,F1 Macro,0.9122786608162733,"ACF, with covariable",ACF+Ridge,0.9006147111541893,0.09995519412843074,0.02350349163383228,0.04585107580905666,,0.0
102,F1 Macro,0.7220724767894579,KNN,KNN,0.9006147111541893,0.09995519412843074,0.02350349163383228,0.04585107580905666,13.2,0.0
103,F1 Macro,0.764839307392499,KNN,KNN+ROs,0.9006147111541893,0.09995519412843074,0.02350349163383228,0.04585107580905666,64.2,0.0
104,F1 Macro,0.8616973797301667,DBC,DBC,0.9006147111541893,0.09995519412843074,0.02350349163383228,0.04585107580905666,,0.0
105,F1 Macro,0.39336890499681193,Listwise Deletion,SVC,0.9006147111541893,0.09995519412843074,0.02350349163383228,0.04585107580905666,,0.0
106,F1 Macro,0.3052512782371735,Listwise Deletion,RF,0.9006147111541893,0.09995519412843074,0.02350349163383228,0.04585107580905666,,0.0
107,F1 Macro,0.3070185890079661,Listwise Deletion,Ridge,0.9006147111541893,0.09995519412843074,0.02350349163383228,0.04585107580905666,,0.0
108,F1 Macro,0.9170827262425126,"ACF, correlation-only",ACF+SVC,0.8999457747486945,0.09794098115732104,0.02054345905570748,0.03725864005889014,,0.0
109,F1 Macro,0.8753110047846889,"ACF, correlation-only",ACF+RF,0.8999457747486945,0.09794098115732104,0.02054345905570748,0.03725864005889014,,0.0
110,F1 Macro,0.8463359861051746,"ACF, correlation-only",ACF+Ridge,0.8999457747486945,0.09794098115732104,0.02054345905570748,0.03725864005889014,,0.0
111,F1 Macro,0.9682539682539683,"ACF, with covariable",ACF+SVC,0.8999457747486945,0.09794098115732104,0.02054345905570748,0.03725864005889014,,0.0
112,F1 Macro,0.967933375684594,"ACF, with covariable",ACF+RF,0.8999457747486945,0.09794098115732104,0.02054345905570748,0.03725864005889014,,0.0
113,F1 Macro,0.8927722871119098,"ACF, with covariable",ACF+Ridge,0.8999457747486945,0.09794098115732104,0.02054345905570748,0.03725864005889014,,0.0
114,F1 Macro,0.5773737373737374,KNN,KNN,0.8999457747486945,0.09794098115732104,0.02054345905570748,0.03725864005889014,18.7,0.0
115,F1 Macro,0.7882224023144758,KNN,KNN+ROs,0.8999457747486945,0.09794098115732104,0.02054345905570748,0.03725864005889014,95.5,0.0
116,F1 Macro,0.8583522339283972,DBC,DBC,0.8999457747486945,0.09794098115732104,0.02054345905570748,0.03725864005889014,,0.0
117,F1 Macro,0.29211511162730674,Listwise Deletion,SVC,0.8999457747486945,0.09794098115732104,0.02054345905570748,0.03725864005889014,,0.0
118,F1 Macro,0.2599067839926375,Listwise Deletion,RF,0.8999457747486945,0.09794098115732104,0.02054345905570748,0.03725864005889014,,0.0
119,F1 Macro,0.3223396350730911,Listwise Deletion,Ridge,0.8999457747486945,0.09794098115732104,0.02054345905570748,0.03725864005889014,,0.0
120,F1 Macro,0.9579925471811516,"ACF, correlation-only",ACF+SVC,0.8992457318482663,0.0977898638856371,0.017768401692738606,0.04698120912474005,,0.0
121,F1 Macro,0.921286821959832,"ACF, correlation-only",ACF+RF,0.8992457318482663,0.0977898638856371,0.017768401692738606,0.04698120912474005,,0.0
122,F1 Macro,0.9161968394641663,"ACF, correlation-only",ACF+Ridge,0.8992457318482663,0.0977898638856371,0.017768401692738606,0.04698120912474005,,0.0
123,F1 Macro,1.0,"ACF, with covariable",ACF+SVC,0.8992457318482663,0.0977898638856371,0.017768401692738606,0.04698120912474005,,0.0
124,F1 Macro,0.9822222222222222,"ACF, with covariable",ACF+RF,0.8992457318482663,0.0977898638856371,0.017768401692738606,0.04698120912474005,,0.0
125,F1 Macro,0.9264329477444232,"ACF, with covariable",ACF+Ridge,0.8992457318482663,0.0977898638856371,0.017768401692738606,0.04698120912474005,,0.0
126,F1 Macro,0.7084595019442377,KNN,KNN,0.8992457318482663,0.0977898638856371,0.017768401692738606,0.04698120912474005,11.9,0.0
127,F1 Macro,0.7578433069805913,KNN,KNN+ROs,0.8992457318482663,0.0977898638856371,0.017768401692738606,0.04698120912474005,66.2,0.0
128,F1 Macro,0.8795484254307784,DBC,DBC,0.8992457318482663,0.0977898638856371,0.017768401692738606,0.04698120912474005,,0.0
129,F1 Macro,0.36316001942075954,Listwise Deletion,SVC,0.8992457318482663,0.0977898638856371,0.017768401692738606,0.04698120912474005,,0.0
130,F1 Macro,0.2687596932933281,Listwise Deletion,RF,0.8992457318482663,0.0977898638856371,0.017768401692738606,0.04698120912474005,,0.0
131,F1 Macro,0.3158647948752897,Listwise Deletion,Ridge,0.8992457318482663,0.0977898638856371,0.017768401692738606,0.04698120912474005,,0.0
132,F1 Macro,0.9416794904101233,"ACF, correlation-only",ACF+SVC,0.8985131359566175,0.0952587809175106,0.012876576743496237,0.045478498810200524,,0.0
133,F1 Macro,0.9284050497165252,"ACF, correlation-only",ACF+RF,0.8985131359566175,0.0952587809175106,0.012876576743496237,0.045478498810200524,,0.0
134,F1 Macro,0.8566308243727598,"ACF, correlation-only",ACF+Ridge,0.8985131359566175,0.0952587809175106,0.012876576743496237,0.045478498810200524,,0.0
135,F1 Macro,0.9666189656383101,"ACF, with covariable",ACF+SVC,0.8985131359566175,0.0952587809175106,0.012876576743496237,0.045478498810200524,,0.0
136,F1 Macro,0.9523845244430067,"ACF, with covariable",ACF+RF,0.8985131359566175,0.0952587809175106,0.012876576743496237,0.045478498810200524,,0.0
137,F1 Macro,0.9121889425991264,"ACF, with covariable",ACF+Ridge,0.8985131359566175,0.0952587809175106,0.012876576743496237,0.045478498810200524,,0.0
138,F1 Macro,0.6318611262323838,KNN,KNN,0.8985131359566175,0.0952587809175106,0.012876576743496237,0.045478498810200524,15.2,0.0
139,F1 Macro,0.7177182478387297,KNN,KNN+ROs,0.8985131359566175,0.0952587809175106,0.012876576743496237,0.045478498810200524,86.7,0.0
140,F1 Macro,0.8598665044068298,DBC,DBC,0.8985131359566175,0.0952587809175106,0.012876576743496237,0.045478498810200524,,0.0
141,F1 Macro,0.27060999464533547,Listwise Deletion,SVC,0.8985131359566175,0.0952587809175106,0.012876576743496237,0.045478498810200524,,0.0
142,F1 Macro,0.31143817422887193,Listwise Deletion,RF,0.8985131359566175,0.0952587809175106,0.012876576743496237,0.045478498810200524,,0.0
143,F1 Macro,0.36554922644163157,Listwise Deletion,Ridge,0.8985131359566175,0.0952587809175106,0.012876576743496237,0.045478498810200524,,0.0
144,F1 Macro,0.9356400888315782,"ACF, correlation-only",ACF+SVC,0.8977464733133245,0.09560057205908318,0.022474993560657464,0.042813564705528606,,0.0
145,F1 Macro,0.9106660487859193,"ACF, correlation-only",ACF+RF,0.8977464733133245,0.09560057205908318,0.022474993560657464,0.042813564705528606,,0.0
146,F1 Macro,0.8890351478586772,"ACF, correlation-only",ACF+Ridge,0.8977464733133245,0.09560057205908318,0.022474993560657464,0.042813564705528606,,0.0
147,F1 Macro,0.9838109114456856,"ACF, with covariable",ACF+SVC,0.8977464733133245,0.09560057205908318,0.022474993560657464,0.042813564705528606,,0.0
148,F1 Macro,0.9744609746371227,"ACF, with covariable",ACF+RF,0.8977464733133245,0.09560057205908318,0.022474993560657464,0.042813564705528606,,0.0
149,F1 Macro,0.9302519871469643,"ACF, with covariable",ACF+Ridge,0.8977464733133245,0.09560057205908318,0.022474993560657464,0.042813564705528606,,0.0
150,F1 Macro,0.6685606060606061,KNN,KNN,0.8977464733133245,0.09560057205908318,0.022474993560657464,0.042813564705528606,8.2,0.0
151,F1 Macro,0.7444444444444445,KNN,KNN+ROs,0.8977464733133245,0.09560057205908318,0.022474993560657464,0.042813564705528606,103.4,0.0
152,F1 Macro,0.8918230168881549,DBC,DBC,0.8977464733133245,0.09560057205908318,0.022474993560657464,0.042813564705528606,,0.0
153,F1 Macro,0.33777742177603337,Listwise Deletion,SVC,0.8977464733133245,0.09560057205908318,0.022474993560657464,0.042813564705528606,,0.0
154,F1 Macro,0.29329929329929333,Listwise Deletion,RF,0.8977464733133245,0.09560057205908318,0.022474993560657464,0.042813564705528606,,0.0
155,F1 Macro,0.363382816014395,Listwise Deletion,Ridge,0.8977464733133245,0.09560057205908318,0.022474993560657464,0.042813564705528606,,0.0
156,F1 Macro,0.9127141832059865,"ACF, correlation-only",ACF+SVC,0.8969441597659497,0.09544990731303384,0.011373551021505474,0.04631558141030645,,0.0
157,F1 Macro,0.9110119255738734,"ACF, correlation-only",ACF+RF,0.8969441597659497,0.09544990731303384,0.011373551021505474,0.04631558141030645,,0.0
158,F1 Macro,0.8626044309149332,"ACF, correlation-only",ACF+Ridge,0.8969441597659497,0.09544990731303384,0.011373551021505474,0.04631558141030645,,0.0
159,F1 Macro,0.975958648876067,"ACF, with covariable",ACF+SVC,0.8969441597659497,0.09544990731303384,0.011373551021505474,0.04631558141030645,,0.0
160,F1 Macro,0.975958648876067,"ACF, with covariable",ACF+RF,0.8969441597659497,0.09544990731303384,0.011373551021505474,0.04631558141030645,,0.0
161,F1 Macro,0.9133400980889564,"ACF, with covariable",ACF+Ridge,0.8969441597659497,0.09544990731303384,0.011373551021505474,0.04631558141030645,,0.0
162,F1 Macro,0.6817453616215227,KNN,KNN,0.8969441597659497,0.09544990731303384,0.011373551021505474,0.04631558141030645,9.6,0.0
163,F1 Macro,0.673943668290757,KNN,KNN+ROs,0.8969441597659497,0.09544990731303384,0.011373551021505474,0.04631558141030645,62.8,0.0
164,F1 Macro,0.8665934065934066,DBC,DBC,0.8969441597659497,0.09544990731303384,0.011373551021505474,0.04631558141030645,,0.0
165,F1 Macro,0.31152070494777784,Listwise Deletion,SVC,0.8969441597659497,0.09544990731303384,0.011373551021505474,0.04631558141030645,,0.0
166,F1 Macro,0.3660932305199341,Listwise Deletion,RF,0.8969441597659497,0.09544990731303384,0.011373551021505474,0.04631558141030645,,0.0
167,F1 Macro,0.30250569939749233,Listwise Deletion,Ridge,0.8969441597659497,0.09544990731303384,0.011373551021505474,0.04631558141030645,,0.0
168,F1 Macro,0.9427473111683637,"ACF, correlation-only",ACF+SVC,0.8961045374967123,0.09442711070668436,0.014645951511842725,0.04092612401216139,,0.0
169,F1 Macro,0.9080882352941176,"ACF, correlation-only",ACF+RF,0.8961045374967123,0.09442711070668436,0.014645951511842725,0.04092612401216139,,0.0
170,F1 Macro,0.89388227751733,"ACF, correlation-only",ACF+Ridge,0.8961045374967123,0.09442711070668436,0.014645951511842725,0.04092612401216139,,0.0
171,F1 Macro,0.9606871879545543,"ACF, with covariable",ACF+SVC,0.8961045374967123,0.09442711070668436,0.014645951511842725,0.04092612401216139,,0.0
172,F1 Macro,0.9597867827376024,"ACF, with covariable",ACF+RF,0.8961045374967123,0.09442711070668436,0.014645951511842725,0.04092612401216139,,0.0
173,F1 Macro,0.9571005602584549,"ACF, with covariable",ACF+Ridge,0.8961045374967123,0.09442711070668436,0.014645951511842725,0.04092612401216139,,0.0
174,F1 Macro,0.7387661643365814,KNN,KNN,0.8961045374967123,0.09442711070668436,0.014645951511842725,0.04092612401216139,9.8,0.0
175,F1 Macro,0.7726301340935487,KNN,KNN+ROs,0.8961045374967123,0.09442711070668436,0.014645951511842725,0.04092612401216139,75.8,0.0
176,F1 Macro,0.8657911862246227,DBC,DBC,0.8961045374967123,0.09442711070668436,0.014645951511842725,0.04092612401216139,,0.0
177,F1 Macro,0.2481025087821204,Listwise Deletion,SVC,0.8961045374967123,0.09442711070668436,0.014645951511842725,0.04092612401216139,,0.0
178,F1 Macro,0.33139492191816466,Listwise Deletion,RF,0.8961045374967123,0.09442711070668436,0.014645951511842725,0.04092612401216139,,0.0
179,F1 Macro,0.3543165804865032,Listwise Deletion,Ridge,0.8961045374967123,0.09442711070668436,0.014645951511842725,0.04092612401216139,,0.0
180,F1 Macro,0.9449620631363761,"ACF, correlation-only",ACF+SVC,0.8952258715969453,0.09334058234604346,0.024025933311281222,0.037503036128805706,,0.0
181,F1 Macro,0.8988644206035511,"ACF, correlation-only",ACF+RF,0.8952258715969453,0.09334058234604346,0.024025933311281222,0.037503036128805706,,0.0
182,F1 Macro,0.9036541064178362,"ACF, correlation-only",ACF+Ridge,0.8952258715969453,0.09334058234604346,0.024025933311281222,0.037503036128805706,,0.0
183,F1 Macro,1.0,"ACF, with covariable",ACF+SVC,0.8952258715969453,0.09334058234604346,0.024025933311281222,0.037503036128805706,,0.0
184,F1 Macro,0.9841269841269842,"ACF, with covariable",ACF+RF,0.8952258715969453,0.09334058234604346,0.024025933311281222,0.037503036128805706,,0.0
185,F1 Macro,0.98284135089958,"ACF, with covariable",ACF+Ridge,0.8952258715969453,0.09334058234604346,0.024025933311281222,0.037503036128805706,,0.0
186,F1 Macro,0.727232155138947,KNN,KNN,0.8952258715969453,0.09334058234604346,0.024025933311281222,0.037503036128805706,6.9,0.0
187,F1 Macro,0.7497065271713158,KNN,KNN+ROs,0.8952258715969453,0.09334058234604346,0.024025933311281222,0.037503036128805706,64.8,0.0
188,F1 Macro,0.8681318681318682,DBC,DBC,0.8952258715969453,0.09334058234604346,0.024025933311281222,0.037503036128805706,,0.0
189,F1 Macro,0.3396748529920443,Listwise Deletion,SVC,0.8952258715969453,0.09334058234604346,0.024025933311281222,0.037503036128805706,,0.0
190,F1 Macro,0.3233705853475411,Listwise Deletion,RF,0.8952258715969453,0.09334058234604346,0.024025933311281222,0.037503036128805706,,0.0
191,F1 Macro,0.26027367268746576,Listwise Deletion,Ridge,0.8952258715969453,0.09334058234604346,0.024025933311281222,0.037503036128805706,,0.0
192,F1 Macro,0.9284050497165252,"ACF, correlation-only",ACF+SVC,0.8943063464822595,0.09289839666778292,0.02456284974822301,0.03912820126677627,,0.0
193,F1 Macro,0.9107420812338844,"ACF, correlation-only",ACF+RF,0.8943063464822595,0.09289839666778292,0.02456284974822301,0.03912820126677627,,0.0
194,F1 Macro,0.9514327343370569,"ACF, correlation-only",ACF+Ridge,0.8943063464822595,0.09289839666778292,0.02456284974822301,0.03912820126677627,,0.0
195,F1 Macro,0.9754631333578702,"ACF, with covariable",ACF+SVC,0.8943063464822595,0.09289839666778292,0.02456284974822301,0.03912820126677627,,0.0
196,F1 Macro,0.9523809523809524,"ACF, with covariable",ACF+RF,0.8943063464822595,0.09289839666778292,0.02456284974822301,0.03912820126677627,,0.0
197,F1 Macro,0.901653760615068,"ACF, with covariable",ACF+Ridge,0.8943063464822595,0.09289839666778292,0.02456284974822301,0.03912820126677627,,0.0
198,F1 Macro,0.7404334752709603,KNN,KNN,0.8943063464822595,0.09289839666778292,0.02456284974822301,0.03912820126677627,10.3,0.0
199,F1 Macro,0.8262497627305828,KNN,KNN+ROs,0.8943063464822595,0.09289839666778292,0.02456284974822301,0.03912820126677627,78.4,0.0
200,F1 Macro,0.8916842378682311,DBC,DBC,0.8943063464822595,0.09289839666778292,0.02456284974822301,0.03912820126677627,,0.0
201,F1 Macro,0.3739000696747176,Listwise Deletion,SVC,0.8943063464822595,0.09289839666778292,0.02456284974822301,0.03912820126677627,,0.0
202,F1 Macro,0.31561884961598524,Listwise Deletion,RF,0.8943063464822595,0.09289839666778292,0.02456284974822301,0.03912820126677627,,0.0
203,F1 Macro,0.32885632885632887,Listwise Deletion,Ridge,0.8943063464822595,0.09289839666778292,0.02456284974822301,0.03912820126677627,,0.0
204,F1 Macro,0.9682539682539683,"ACF, correlation-only",ACF+SVC,0.8933440621410073,0.09087010808694689,0.022515117149689456,0.03928282257808137,,0.0
205,F1 Macro,0.9416794904101233,"ACF, correlation-only",ACF+RF,0.8933440621410073,0.09087010808694689,0.022515117149689456,0.03928282257808137,,0.0
206,F1 Macro,0.8887605356608052,"ACF, correlation-only",ACF+Ridge,0.8933440621410073,0.09087010808694689,0.022515117149689456,0.03928282257808137,,0.0
207,F1 Macro,0.9841269841269842,"ACF, with covariable",ACF+SVC,0.8933440621410073,0.09087010808694689,0.022515117149689456,0.03928282257808137,,0.0
208,F1 Macro,0.9919862162920223,"ACF, with covariable",ACF+RF,0.8933440621410073,0.09087010808694689,0.022515117149689456,0.03928282257808137,,0.0
209,F1 Macro,0.9838109114456856,"ACF, with covariable",ACF+Ridge,0.8933440621410073,0.09087010808694689,0.022515117149689456,0.03928282257808137,,0.0
210,F1 Macro,0.765993265993266,KNN,KNN,0.8933440621410073,0.09087010808694689,0.022515117149689456,0.03928282257808137,8.0,0.0
211,F1 Macro,0.831641192211733,KNN,KNN+ROs,0.8933440621410073,0.09087010808694689,0.022515117149689456,0.03928282257808137,52.1,0.0
212,F1 Macro,0.8987225193107546,DBC,DBC,0.8933440621410073,0.09087010808694689,0.022515117149689456,0.03928282257808137,,0.0
213,F1 Macro,0.31380707691022264,Listwise Deletion,SVC,0.8933440621410073,0.09087010808694689,0.022515117149689456,0.03928282257808137,,0.0
214,F1 Macro,0.2944656923239061,Listwise Deletion,RF,0.8933440621410073,0.09087010808694689,0.022515117149689456,0.03928282257808137,,0.0
215,F1 Macro,0.2831418736332158,Listwise Deletion,Ridge,0.8933440621410073,0.09087010808694689,0.022515117149689456,0.03928282257808137,,0.0
216,F1 Macro,0.9226015814251108,"ACF, correlation-only",ACF+SVC,0.8923370302082955,0.09148629671627495,0.020875234943904614,0.040920397109208584,,0.0
217,F1 Macro,0.9069921817978684,"ACF, correlation-only",ACF+RF,0.8923370302082955,0.09148629671627495,0.020875234943904614,0.040920397109208584,,0.0
218,F1 Macro,0.9503968253968255,"ACF, correlation-only",ACF+Ridge,0.8923370302082955,0.09148629671627495,0.020875234943904614,0.040920397109208584,,0.0
219,F1 Macro,0.9910499524528724,"ACF, with covariable",ACF+SVC,0.8923370302082955,0.09148629671627495,0.020875234943904614,0.040920397109208584,,0.0
220,F1 Macro,0.9666189656383101,"ACF, with covariable",ACF+RF,0.8923370302082955,0.09148629671627495,0.020875234943904614,0.040920397109208584,,0.0
221,F1 Macro,0.9216646664666466,"ACF, with covariable",ACF+Ridge,0.8923370302082955,0.09148629671627495,0.020875234943904614,0.040920397109208584,,0.0
222,F1 Macro,0.7494553376906318,KNN,KNN,0.8923370302082955,0.09148629671627495,0.020875234943904614,0.040920397109208584,6.9,0.0
223,F1 Macro,0.791840425806785,KNN,KNN+ROs,0.8923370302082955,0.09148629671627495,0.020875234943904614,0.040920397109208584,69.5,0.0
224,F1 Macro,0.8730397905373014,DBC,DBC,0.8923370302082955,0.09148629671627495,0.020875234943904614,0.040920397109208584,,0.0
225,F1 Macro,0.35208142026323846,Listwise Deletion,SVC,0.8923370302082955,0.09148629671627495,0.020875234943904614,0.040920397109208584,,0.0
226,F1 Macro,0.2909116775954164,Listwise Deletion,RF,0.8923370302082955,0.09148629671627495,0.020875234943904614,0.040920397109208584,,0.0
227,F1 Macro,0.32316921335597054,Listwise Deletion,Ridge,0.8923370302082955,0.09148629671627495,0.020875234943904614,0.040920397109208584,,0.0
228,F1 Macro,0.9376655758142435,"ACF, correlation-only",ACF+SVC,0.8912831698574332,0.08937418089679756,0.01543042826029098,0.03421525333123991,,0.0
229,F1 Macro,0.9116413099028974,"ACF, correlation-only",ACF+RF,0.8912831698574332,0.08937418089679756,0.01543042826029098,0.03421525333123991,,0.0
230,F1 Macro,0.8936735778841042,"ACF, correlation-only",ACF+Ridge,0.8912831698574332,0.08937418089679756,0.01543042826029098,0.03421525333123991,,0.0
231,F1 Macro,0.9841269841269842,"ACF, with covariable",ACF+SVC,0.8912831698574332,0.08937418089679756,0.01543042826029098,0.03421525333123991,,0.0
232,F1 Macro,0.9571320876241501,"ACF, with covariable",ACF+RF,0.8912831698574332,0.08937418089679756,0.01543042826029098,0.03421525333123991,,0.0
233,F1 Macro,0.9493303725976993,"ACF, with covariable",ACF+Ridge,0.8912831698574332,0.08937418089679756,0.01543042826029098,0.03421525333123991,,0.0
234,F1 Macro,0.6388960833405277,KNN,KNN,0.8912831698574332,0.08937418089679756,0.01543042826029098,0.03421525333123991,13.2,0.0
235,F1 Macro,0.7868238304093568,KNN,KNN+ROs,0.8912831698574332,0.08937418089679756,0.01543042826029098,0.03421525333123991,71.1,0.0
236,F1 Macro,0.8812454212454212,DBC,DBC,0.8912831698574332,0.08937418089679756,0.01543042826029098,0.03421525333123991,,0.0
237,F1 Macro,0.3320839580209895,Listwise Deletion,SVC,0.8912831698574332,0.08937418089679756,0.01543042826029098,0.03421525333123991,,0.0
238,F1 Macro,0.35878740271509096,Listwise Deletion,RF,0.8912831698574332,0.08937418089679756,0.01543042826029098,0.03421525333123991,,0.0
239,F1 Macro,0.35480715141732094,Listwise Deletion,Ridge,0.8912831698574332,0.08937418089679756,0.01543042826029098,0.03421525333123991,,0.0
240,F1 Macro,0.9503965803770399,"ACF, correlation-only",ACF+SVC,0.890180303500327,0.08993547562830548,0.023299742034218807,0.04127616819194954,,0.0
241,F1 Macro,0.9439555502235897,"ACF, correlation-only",ACF+RF,0.890180303500327,0.08993547562830548,0.023299742034218807,0.04127616819194954,,0.0
242,F1 Macro,0.9368356732014194,"ACF, correlation-only",ACF+Ridge,0.890180303500327,0.08993547562830548,0.023299742034218807,0.04127616819194954,,0.0
243,F1 Macro,0.9919862162920223,"ACF, with covariable",ACF+SVC,0.890180303500327,0.08993547562830548,0.023299742034218807,0.04127616819194954,,0.0
244,F1 Macro,0.9589272728725656,"ACF, with covariable",ACF+RF,0.890180303500327,0.08993547562830548,0.023299742034218807,0.04127616819194954,,0.0
245,F1 Macro,0.9474890723652258,"ACF, with covariable",ACF+Ridge,0.890180303500327,0.08993547562830548,0.023299742034218807,0.04127616819194954,,0.0
246,F1 Macro,0.6960096129263179,KNN,KNN,0.890180303500327,0.08993547562830548,0.023299742034218807,0.04127616819194954,13.9,0.0
247,F1 Macro,0.7867425495775704,KNN,KNN+ROs,0.890180303500327,0.08993547562830548,0.023299742034218807,0.04127616819194954,86.5,0.0
248,F1 Macro,0.926804593292259,DBC,DBC,0.890180303500327,0.08993547562830548,0.023299742034218807,0.04127616819194954,,0.0
249,F1 Macro,0.3085882714497248,Listwise Deletion,SVC,0.890180303500327,0.08993547562830548,0.023299742034218807,0.04127616819194954,,0.0
250,F1 Macro,0.34383477491815545,Listwise Deletion,RF,0.890180303500327,0.08993547562830548,0.023299742034218807,0.04127616819194954,,0.0
251,F1 Macro,0.30954867638662603,Listwise Deletion,Ridge,0.890180303500327,0.08993547562830548,0.023299742034218807,0.04127616819194954,,0.0
252,F1 Macro,0.9676218228913712,"ACF, correlation-only",ACF+SVC,0.8890261522879376,0.08865446761044495,0.01834965657567661,0.04318524736833404,,0.0
253,F1 Macro,0.9669312169312169,"ACF, correlation-only",ACF+RF,0.8890261522879376,0.08865446761044495,0.01834965657567661,0.04318524736833404,,0.0
