,Metric,Value,Method,Algorithm,mv,sigma,diff_mu_12_mu_11,diff_mu_13_mu_23,Neighbors,a_size,b_size,c_size,Repetition
1595,F1 Macro,0.9841269841269842,"ACF, with covariable",ACF+Ridge,0.81,0.050967649581276725,0.020667570908977667,0.03923791839412452,,30.0,70.0,50.0,5.0
1596,F1 Macro,0.8056891766882516,KNN,KNN,0.81,0.050967649581276725,0.020667570908977667,0.03923791839412452,8.2,30.0,70.0,50.0,5.0
1597,F1 Macro,0.9387254901960785,KNN,KNN+ROs,0.81,0.050967649581276725,0.020667570908977667,0.03923791839412452,98.0,30.0,70.0,50.0,5.0
1598,F1 Macro,0.9688327879071217,DBC,DBC,0.81,0.050967649581276725,0.020667570908977667,0.03923791839412452,,30.0,70.0,50.0,5.0
1599,F1 Macro,0.33226827772282314,Listwise Deletion,SVC,0.81,0.0511237811594129,0.02286346586821572,0.03762108631876375,,33.0,67.0,50.0,5.0
1600,F1 Macro,0.2954761723852219,Listwise Deletion,RF,0.81,0.0511237811594129,0.02286346586821572,0.03762108631876375,,33.0,67.0,50.0,5.0
1601,F1 Macro,0.3336385836385836,Listwise Deletion,Ridge,0.81,0.0511237811594129,0.02286346586821572,0.03762108631876375,,33.0,67.0,50.0,5.0
1602,F1 Macro,0.9925186099577301,"ACF, correlation-only",ACF+SVC,0.81,0.0511237811594129,0.02286346586821572,0.03762108631876375,,33.0,67.0,50.0,5.0
1603,F1 Macro,0.9772079772079773,"ACF, correlation-only",ACF+RF,0.81,0.0511237811594129,0.02286346586821572,0.03762108631876375,,33.0,67.0,50.0,5.0
1604,F1 Macro,0.9356369951789799,"ACF, correlation-only",ACF+Ridge,0.81,0.0511237811594129,0.02286346586821572,0.03762108631876375,,33.0,67.0,50.0,5.0
1605,F1 Macro,1.0,"ACF, with covariable",ACF+SVC,0.81,0.0511237811594129,0.02286346586821572,0.03762108631876375,,33.0,67.0,50.0,5.0
1606,F1 Macro,0.9941638608305275,"ACF, with covariable",ACF+RF,0.81,0.0511237811594129,0.02286346586821572,0.03762108631876375,,33.0,67.0,50.0,5.0
1607,F1 Macro,0.9426145513102036,"ACF, with covariable",ACF+Ridge,0.81,0.0511237811594129,0.02286346586821572,0.03762108631876375,,33.0,67.0,50.0,5.0
1608,F1 Macro,0.8437734470766906,KNN,KNN,0.81,0.0511237811594129,0.02286346586821572,0.03762108631876375,10.6,33.0,67.0,50.0,5.0
1609,F1 Macro,0.9369781552782289,KNN,KNN+ROs,0.81,0.0511237811594129,0.02286346586821572,0.03762108631876375,77.7,33.0,67.0,50.0,5.0
1610,F1 Macro,0.9565972222222222,DBC,DBC,0.81,0.0511237811594129,0.02286346586821572,0.03762108631876375,,33.0,67.0,50.0,5.0
1611,F1 Macro,0.3131165710524164,Listwise Deletion,SVC,0.81,0.05089399126812665,0.0208673078962133,0.03980633662227842,,36.0,64.0,50.0,5.0
1612,F1 Macro,0.36310712937218964,Listwise Deletion,RF,0.81,0.05089399126812665,0.0208673078962133,0.03980633662227842,,36.0,64.0,50.0,5.0
1613,F1 Macro,0.3130089717046239,Listwise Deletion,Ridge,0.81,0.05089399126812665,0.0208673078962133,0.03980633662227842,,36.0,64.0,50.0,5.0
1614,F1 Macro,0.9855324074074074,"ACF, correlation-only",ACF+SVC,0.81,0.05089399126812665,0.0208673078962133,0.03980633662227842,,36.0,64.0,50.0,5.0
1615,F1 Macro,0.9725176998293437,"ACF, correlation-only",ACF+RF,0.81,0.05089399126812665,0.0208673078962133,0.03980633662227842,,36.0,64.0,50.0,5.0
1616,F1 Macro,0.9796217993892413,"ACF, correlation-only",ACF+Ridge,0.81,0.05089399126812665,0.0208673078962133,0.03980633662227842,,36.0,64.0,50.0,5.0
1617,F1 Macro,1.0,"ACF, with covariable",ACF+SVC,0.81,0.05089399126812665,0.0208673078962133,0.03980633662227842,,36.0,64.0,50.0,5.0
1618,F1 Macro,0.9796217993892413,"ACF, with covariable",ACF+RF,0.81,0.05089399126812665,0.0208673078962133,0.03980633662227842,,36.0,64.0,50.0,5.0
1619,F1 Macro,0.9928091180383274,"ACF, with covariable",ACF+Ridge,0.81,0.05089399126812665,0.0208673078962133,0.03980633662227842,,36.0,64.0,50.0,5.0
1620,F1 Macro,0.8086763324858564,KNN,KNN,0.81,0.05089399126812665,0.0208673078962133,0.03980633662227842,13.9,36.0,64.0,50.0,5.0
1621,F1 Macro,0.943954042314698,KNN,KNN+ROs,0.81,0.05089399126812665,0.0208673078962133,0.03980633662227842,56.7,36.0,64.0,50.0,5.0
1622,F1 Macro,0.9570999570999571,DBC,DBC,0.81,0.05089399126812665,0.0208673078962133,0.03980633662227842,,36.0,64.0,50.0,5.0
1623,F1 Macro,0.34153766769865834,Listwise Deletion,SVC,0.81,0.050847822348191685,0.02241385778096802,0.03817651584836866,,40.0,60.0,50.0,5.0
1624,F1 Macro,0.364226245355237,Listwise Deletion,RF,0.81,0.050847822348191685,0.02241385778096802,0.03817651584836866,,40.0,60.0,50.0,5.0
1625,F1 Macro,0.37274677197119277,Listwise Deletion,Ridge,0.81,0.050847822348191685,0.02241385778096802,0.03817651584836866,,40.0,60.0,50.0,5.0
1626,F1 Macro,1.0,"ACF, correlation-only",ACF+SVC,0.81,0.050847822348191685,0.02241385778096802,0.03817651584836866,,40.0,60.0,50.0,5.0
1627,F1 Macro,1.0,"ACF, correlation-only",ACF+RF,0.81,0.050847822348191685,0.02241385778096802,0.03817651584836866,,40.0,60.0,50.0,5.0
1628,F1 Macro,0.9719770211573491,"ACF, correlation-only",ACF+Ridge,0.81,0.050847822348191685,0.02241385778096802,0.03817651584836866,,40.0,60.0,50.0,5.0
1629,F1 Macro,1.0,"ACF, with covariable",ACF+SVC,0.81,0.050847822348191685,0.02241385778096802,0.03817651584836866,,40.0,60.0,50.0,5.0
1630,F1 Macro,0.9930836532143722,"ACF, with covariable",ACF+RF,0.81,0.050847822348191685,0.02241385778096802,0.03817651584836866,,40.0,60.0,50.0,5.0
1631,F1 Macro,0.9930257697806605,"ACF, with covariable",ACF+Ridge,0.81,0.050847822348191685,0.02241385778096802,0.03817651584836866,,40.0,60.0,50.0,5.0
1632,F1 Macro,0.9287384498652105,KNN,KNN,0.81,0.050847822348191685,0.02241385778096802,0.03817651584836866,19.9,40.0,60.0,50.0,5.0
1633,F1 Macro,0.9452654625068417,KNN,KNN+ROs,0.81,0.050847822348191685,0.02241385778096802,0.03817651584836866,43.6,40.0,60.0,50.0,5.0
1634,F1 Macro,0.9862202011850627,DBC,DBC,0.81,0.050847822348191685,0.02241385778096802,0.03817651584836866,,40.0,60.0,50.0,5.0
1635,F1 Macro,0.34653509519058395,Listwise Deletion,SVC,0.81,0.051183221539985425,0.017234489910083223,0.045508633564563,,43.0,57.0,50.0,5.0
1636,F1 Macro,0.30546231738207297,Listwise Deletion,RF,0.81,0.051183221539985425,0.017234489910083223,0.045508633564563,,43.0,57.0,50.0,5.0
1637,F1 Macro,0.31343073811313377,Listwise Deletion,Ridge,0.81,0.051183221539985425,0.017234489910083223,0.045508633564563,,43.0,57.0,50.0,5.0
1638,F1 Macro,0.9864718614718614,"ACF, correlation-only",ACF+SVC,0.81,0.051183221539985425,0.017234489910083223,0.045508633564563,,43.0,57.0,50.0,5.0
1639,F1 Macro,0.9931798806479112,"ACF, correlation-only",ACF+RF,0.81,0.051183221539985425,0.017234489910083223,0.045508633564563,,43.0,57.0,50.0,5.0
1640,F1 Macro,0.9797550359348112,"ACF, correlation-only",ACF+Ridge,0.81,0.051183221539985425,0.017234489910083223,0.045508633564563,,43.0,57.0,50.0,5.0
1641,F1 Macro,1.0,"ACF, with covariable",ACF+SVC,0.81,0.051183221539985425,0.017234489910083223,0.045508633564563,,43.0,57.0,50.0,5.0
1642,F1 Macro,0.9932187298681043,"ACF, with covariable",ACF+RF,0.81,0.051183221539985425,0.017234489910083223,0.045508633564563,,43.0,57.0,50.0,5.0
1643,F1 Macro,0.9864718614718614,"ACF, with covariable",ACF+Ridge,0.81,0.051183221539985425,0.017234489910083223,0.045508633564563,,43.0,57.0,50.0,5.0
1644,F1 Macro,0.9322398307491221,KNN,KNN,0.81,0.051183221539985425,0.017234489910083223,0.045508633564563,22.6,43.0,57.0,50.0,5.0
1645,F1 Macro,0.9592003263973888,KNN,KNN+ROs,0.81,0.051183221539985425,0.017234489910083223,0.045508633564563,54.5,43.0,57.0,50.0,5.0
1646,F1 Macro,0.9864718614718614,DBC,DBC,0.81,0.051183221539985425,0.017234489910083223,0.045508633564563,,43.0,57.0,50.0,5.0
1647,F1 Macro,0.28970121579831143,Listwise Deletion,SVC,0.81,0.05125766339948065,0.01445296450498415,0.0435556491498135,,46.0,54.0,50.0,5.0
1648,F1 Macro,0.30546834118262695,Listwise Deletion,RF,0.81,0.05125766339948065,0.01445296450498415,0.0435556491498135,,46.0,54.0,50.0,5.0
1649,F1 Macro,0.3281894251758429,Listwise Deletion,Ridge,0.81,0.05125766339948065,0.01445296450498415,0.0435556491498135,,46.0,54.0,50.0,5.0
1650,F1 Macro,0.9733683654427524,"ACF, correlation-only",ACF+SVC,0.81,0.05125766339948065,0.01445296450498415,0.0435556491498135,,46.0,54.0,50.0,5.0
1651,F1 Macro,0.986826132400215,"ACF, correlation-only",ACF+RF,0.81,0.05125766339948065,0.01445296450498415,0.0435556491498135,,46.0,54.0,50.0,5.0
1652,F1 Macro,0.9538694041294135,"ACF, correlation-only",ACF+Ridge,0.81,0.05125766339948065,0.01445296450498415,0.0435556491498135,,46.0,54.0,50.0,5.0
1653,F1 Macro,1.0,"ACF, with covariable",ACF+SVC,0.81,0.05125766339948065,0.01445296450498415,0.0435556491498135,,46.0,54.0,50.0,5.0
1654,F1 Macro,0.9801074987628792,"ACF, with covariable",ACF+RF,0.81,0.05125766339948065,0.01445296450498415,0.0435556491498135,,46.0,54.0,50.0,5.0
1655,F1 Macro,0.9866184932423391,"ACF, with covariable",ACF+Ridge,0.81,0.05125766339948065,0.01445296450498415,0.0435556491498135,,46.0,54.0,50.0,5.0
1656,F1 Macro,0.8416039693356291,KNN,KNN,0.81,0.05125766339948065,0.01445296450498415,0.0435556491498135,31.7,46.0,54.0,50.0,5.0
1657,F1 Macro,0.9124402093057301,KNN,KNN+ROs,0.81,0.05125766339948065,0.01445296450498415,0.0435556491498135,73.5,46.0,54.0,50.0,5.0
1658,F1 Macro,0.9866184932423391,DBC,DBC,0.81,0.05125766339948065,0.01445296450498415,0.0435556491498135,,46.0,54.0,50.0,5.0
1659,F1 Macro,0.38609805003901526,Listwise Deletion,SVC,0.81,0.05108476763462274,0.020124625023869386,0.041437858303774486,,50.0,50.0,50.0,5.0
1660,F1 Macro,0.34691052825511665,Listwise Deletion,RF,0.81,0.05108476763462274,0.020124625023869386,0.041437858303774486,,50.0,50.0,50.0,5.0
1661,F1 Macro,0.3110067908479031,Listwise Deletion,Ridge,0.81,0.05108476763462274,0.020124625023869386,0.041437858303774486,,50.0,50.0,50.0,5.0
1662,F1 Macro,1.0,"ACF, correlation-only",ACF+SVC,0.81,0.05108476763462274,0.020124625023869386,0.041437858303774486,,50.0,50.0,50.0,5.0
1663,F1 Macro,1.0,"ACF, correlation-only",ACF+RF,0.81,0.05108476763462274,0.020124625023869386,0.041437858303774486,,50.0,50.0,50.0,5.0
1664,F1 Macro,0.97999799979998,"ACF, correlation-only",ACF+Ridge,0.81,0.05108476763462274,0.020124625023869386,0.041437858303774486,,50.0,50.0,50.0,5.0
1665,F1 Macro,1.0,"ACF, with covariable",ACF+SVC,0.81,0.05108476763462274,0.020124625023869386,0.041437858303774486,,50.0,50.0,50.0,5.0
1666,F1 Macro,0.9933326665999932,"ACF, with covariable",ACF+RF,0.81,0.05108476763462274,0.020124625023869386,0.041437858303774486,,50.0,50.0,50.0,5.0
1667,F1 Macro,0.9733986732006534,"ACF, with covariable",ACF+Ridge,0.81,0.05108476763462274,0.020124625023869386,0.041437858303774486,,50.0,50.0,50.0,5.0
1668,F1 Macro,0.97999799979998,KNN,KNN,0.81,0.05108476763462274,0.020124625023869386,0.041437858303774486,74.1,50.0,50.0,50.0,5.0
1669,F1 Macro,0.97999799979998,KNN,KNN+ROs,0.81,0.05108476763462274,0.020124625023869386,0.041437858303774486,79.5,50.0,50.0,50.0,5.0
1670,F1 Macro,0.9933326665999932,DBC,DBC,0.81,0.05108476763462274,0.020124625023869386,0.041437858303774486,,50.0,50.0,50.0,5.0
1671,F1 Macro,0.31891173140947054,Listwise Deletion,SVC,0.81,0.05043305987034114,0.013882927774208742,0.04130523448890315,,53.0,47.0,50.0,5.0
1672,F1 Macro,0.33903846153846157,Listwise Deletion,RF,0.81,0.05043305987034114,0.013882927774208742,0.04130523448890315,,53.0,47.0,50.0,5.0
1673,F1 Macro,0.3463774675114881,Listwise Deletion,Ridge,0.81,0.05043305987034114,0.013882927774208742,0.04130523448890315,,53.0,47.0,50.0,5.0
1674,F1 Macro,0.9933166248955723,"ACF, correlation-only",ACF+SVC,0.81,0.05043305987034114,0.013882927774208742,0.04130523448890315,,53.0,47.0,50.0,5.0
1675,F1 Macro,0.9731615673644658,"ACF, correlation-only",ACF+RF,0.81,0.05043305987034114,0.013882927774208742,0.04130523448890315,,53.0,47.0,50.0,5.0
1676,F1 Macro,0.9732369864846783,"ACF, correlation-only",ACF+Ridge,0.81,0.05043305987034114,0.013882927774208742,0.04130523448890315,,53.0,47.0,50.0,5.0
1677,F1 Macro,1.0,"ACF, with covariable",ACF+SVC,0.81,0.05043305987034114,0.013882927774208742,0.04130523448890315,,53.0,47.0,50.0,5.0
1678,F1 Macro,1.0,"ACF, with covariable",ACF+RF,0.81,0.05043305987034114,0.013882927774208742,0.04130523448890315,,53.0,47.0,50.0,5.0
1679,F1 Macro,0.9933005058118113,"ACF, with covariable",ACF+Ridge,0.81,0.05043305987034114,0.013882927774208742,0.04130523448890315,,53.0,47.0,50.0,5.0
1680,F1 Macro,0.8782467532467533,KNN,KNN,0.81,0.05043305987034114,0.013882927774208742,0.04130523448890315,50.5,53.0,47.0,50.0,5.0
1681,F1 Macro,0.9198717948717948,KNN,KNN+ROs,0.81,0.05043305987034114,0.013882927774208742,0.04130523448890315,60.2,53.0,47.0,50.0,5.0
1682,F1 Macro,0.9666366396423447,DBC,DBC,0.81,0.05043305987034114,0.013882927774208742,0.04130523448890315,,53.0,47.0,50.0,5.0
1683,F1 Macro,0.46026742559336187,Listwise Deletion,SVC,0.81,0.05028334800753521,0.022330475551531226,0.03973010813770582,,56.0,44.0,50.0,5.0
1684,F1 Macro,0.28498060262517844,Listwise Deletion,RF,0.81,0.05028334800753521,0.022330475551531226,0.03973010813770582,,56.0,44.0,50.0,5.0
1685,F1 Macro,0.3529824915146016,Listwise Deletion,Ridge,0.81,0.05028334800753521,0.022330475551531226,0.03973010813770582,,56.0,44.0,50.0,5.0
1686,F1 Macro,0.9932187298681043,"ACF, correlation-only",ACF+SVC,0.81,0.05028334800753521,0.022330475551531226,0.03973010813770582,,56.0,44.0,50.0,5.0
1687,F1 Macro,0.9932187298681043,"ACF, correlation-only",ACF+RF,0.81,0.05028334800753521,0.022330475551531226,0.03973010813770582,,56.0,44.0,50.0,5.0
1688,F1 Macro,0.9797550359348112,"ACF, correlation-only",ACF+Ridge,0.81,0.05028334800753521,0.022330475551531226,0.03973010813770582,,56.0,44.0,50.0,5.0
1689,F1 Macro,1.0,"ACF, with covariable",ACF+SVC,0.81,0.05028334800753521,0.022330475551531226,0.03973010813770582,,56.0,44.0,50.0,5.0
1690,F1 Macro,0.993251678644937,"ACF, with covariable",ACF+RF,0.81,0.05028334800753521,0.022330475551531226,0.03973010813770582,,56.0,44.0,50.0,5.0
1691,F1 Macro,0.9932187298681043,"ACF, with covariable",ACF+Ridge,0.81,0.05028334800753521,0.022330475551531226,0.03973010813770582,,56.0,44.0,50.0,5.0
1692,F1 Macro,0.9370637628734625,KNN,KNN,0.81,0.05028334800753521,0.022330475551531226,0.03973010813770582,22.0,56.0,44.0,50.0,5.0
1693,F1 Macro,0.9061530072698801,KNN,KNN+ROs,0.81,0.05028334800753521,0.022330475551531226,0.03973010813770582,51.9,56.0,44.0,50.0,5.0
1694,F1 Macro,0.9864718614718614,DBC,DBC,0.81,0.05028334800753521,0.022330475551531226,0.03973010813770582,,56.0,44.0,50.0,5.0
1695,F1 Macro,0.3334893489348934,Listwise Deletion,SVC,0.81,0.05120592315649383,0.018430607758976092,0.04059557470215759,,60.0,40.0,50.0,5.0
1696,F1 Macro,0.3637927952087244,Listwise Deletion,RF,0.81,0.05120592315649383,0.018430607758976092,0.04059557470215759,,60.0,40.0,50.0,5.0
1697,F1 Macro,0.35244922341696533,Listwise Deletion,Ridge,0.81,0.05120592315649383,0.018430607758976092,0.04059557470215759,,60.0,40.0,50.0,5.0
1698,F1 Macro,0.9784858865633398,"ACF, correlation-only",ACF+SVC,0.81,0.05120592315649383,0.018430607758976092,0.04059557470215759,,60.0,40.0,50.0,5.0
1699,F1 Macro,0.9656746644698452,"ACF, correlation-only",ACF+RF,0.81,0.05120592315649383,0.018430607758976092,0.04059557470215759,,60.0,40.0,50.0,5.0
1700,F1 Macro,0.9439540423146981,"ACF, correlation-only",ACF+Ridge,0.81,0.05120592315649383,0.018430607758976092,0.04059557470215759,,60.0,40.0,50.0,5.0
1701,F1 Macro,0.9930836532143722,"ACF, with covariable",ACF+SVC,0.81,0.05120592315649383,0.018430607758976092,0.04059557470215759,,60.0,40.0,50.0,5.0
1702,F1 Macro,0.9862202011850627,"ACF, with covariable",ACF+RF,0.81,0.05120592315649383,0.018430607758976092,0.04059557470215759,,60.0,40.0,50.0,5.0
1703,F1 Macro,0.9781865338728083,"ACF, with covariable",ACF+Ridge,0.81,0.05120592315649383,0.018430607758976092,0.04059557470215759,,60.0,40.0,50.0,5.0
1704,F1 Macro,0.8336700336700337,KNN,KNN,0.81,0.05120592315649383,0.018430607758976092,0.04059557470215759,14.6,60.0,40.0,50.0,5.0
1705,F1 Macro,0.8912008703930369,KNN,KNN+ROs,0.81,0.05120592315649383,0.018430607758976092,0.04059557470215759,76.3,60.0,40.0,50.0,5.0
1706,F1 Macro,0.9654182660718608,DBC,DBC,0.81,0.05120592315649383,0.018430607758976092,0.04059557470215759,,60.0,40.0,50.0,5.0
1707,F1 Macro,0.2896792574211929,Listwise Deletion,SVC,0.81,0.05118442061132517,0.019611671786806617,0.03900139108482596,,63.0,37.0,50.0,5.0
1708,F1 Macro,0.3081593927893738,Listwise Deletion,RF,0.81,0.05118442061132517,0.019611671786806617,0.03900139108482596,,63.0,37.0,50.0,5.0
1709,F1 Macro,0.34513265326899195,Listwise Deletion,Ridge,0.81,0.05118442061132517,0.019611671786806617,0.03900139108482596,,63.0,37.0,50.0,5.0
1710,F1 Macro,0.9784273541149822,"ACF, correlation-only",ACF+SVC,0.81,0.05118442061132517,0.019611671786806617,0.03900139108482596,,63.0,37.0,50.0,5.0
1711,F1 Macro,0.9856999856999856,"ACF, correlation-only",ACF+RF,0.81,0.05118442061132517,0.019611671786806617,0.03900139108482596,,63.0,37.0,50.0,5.0
1712,F1 Macro,0.9331320529501985,"ACF, correlation-only",ACF+Ridge,0.81,0.05118442061132517,0.019611671786806617,0.03900139108482596,,63.0,37.0,50.0,5.0
1713,F1 Macro,0.9928888888888888,"ACF, with covariable",ACF+SVC,0.81,0.05118442061132517,0.019611671786806617,0.03900139108482596,,63.0,37.0,50.0,5.0
1714,F1 Macro,0.9780086580086579,"ACF, with covariable",ACF+RF,0.81,0.05118442061132517,0.019611671786806617,0.03900139108482596,,63.0,37.0,50.0,5.0
1715,F1 Macro,0.9781635549732504,"ACF, with covariable",ACF+Ridge,0.81,0.05118442061132517,0.019611671786806617,0.03900139108482596,,63.0,37.0,50.0,5.0
1716,F1 Macro,0.8630291134468743,KNN,KNN,0.81,0.05118442061132517,0.019611671786806617,0.03900139108482596,16.5,63.0,37.0,50.0,5.0
1717,F1 Macro,0.9235877291432848,KNN,KNN+ROs,0.81,0.05118442061132517,0.019611671786806617,0.03900139108482596,56.9,63.0,37.0,50.0,5.0
1718,F1 Macro,0.9856999856999856,DBC,DBC,0.81,0.05118442061132517,0.019611671786806617,0.03900139108482596,,63.0,37.0,50.0,5.0
1719,F1 Macro,0.3377274055537671,Listwise Deletion,SVC,0.81,0.050720614421020556,0.021176871182379958,0.04002246462672347,,66.0,34.0,50.0,5.0
1720,F1 Macro,0.3883406432748538,Listwise Deletion,RF,0.81,0.050720614421020556,0.021176871182379958,0.04002246462672347,,66.0,34.0,50.0,5.0
1721,F1 Macro,0.3327087228625161,Listwise Deletion,Ridge,0.81,0.050720614421020556,0.021176871182379958,0.04002246462672347,,66.0,34.0,50.0,5.0
1722,F1 Macro,1.0,"ACF, correlation-only",ACF+SVC,0.81,0.050720614421020556,0.021176871182379958,0.04002246462672347,,66.0,34.0,50.0,5.0
1723,F1 Macro,1.0,"ACF, correlation-only",ACF+RF,0.81,0.050720614421020556,0.021176871182379958,0.04002246462672347,,66.0,34.0,50.0,5.0
1724,F1 Macro,0.9851455733808675,"ACF, correlation-only",ACF+Ridge,0.81,0.050720614421020556,0.021176871182379958,0.04002246462672347,,66.0,34.0,50.0,5.0
1725,F1 Macro,0.9925186099577301,"ACF, with covariable",ACF+SVC,0.81,0.050720614421020556,0.021176871182379958,0.04002246462672347,,66.0,34.0,50.0,5.0
1726,F1 Macro,0.9849238655208804,"ACF, with covariable",ACF+RF,0.81,0.050720614421020556,0.021176871182379958,0.04002246462672347,,66.0,34.0,50.0,5.0
1727,F1 Macro,0.9763399302042718,"ACF, with covariable",ACF+Ridge,0.81,0.050720614421020556,0.021176871182379958,0.04002246462672347,,66.0,34.0,50.0,5.0
1728,F1 Macro,0.8996300728973997,KNN,KNN,0.81,0.050720614421020556,0.021176871182379958,0.04002246462672347,14.8,66.0,34.0,50.0,5.0
1729,F1 Macro,0.9212890812890814,KNN,KNN+ROs,0.81,0.050720614421020556,0.021176871182379958,0.04002246462672347,64.8,66.0,34.0,50.0,5.0
1730,F1 Macro,0.9851455733808675,DBC,DBC,0.81,0.050720614421020556,0.021176871182379958,0.04002246462672347,,66.0,34.0,50.0,5.0
1731,F1 Macro,0.3402136100091547,Listwise Deletion,SVC,0.81,0.05085348228529006,0.017584110641129663,0.040262945785105475,,70.0,30.0,50.0,5.0
1732,F1 Macro,0.2967068878833585,Listwise Deletion,RF,0.81,0.05085348228529006,0.017584110641129663,0.040262945785105475,,70.0,30.0,50.0,5.0
1733,F1 Macro,0.31009454698199224,Listwise Deletion,Ridge,0.81,0.05085348228529006,0.017584110641129663,0.040262945785105475,,70.0,30.0,50.0,5.0
1734,F1 Macro,0.9764123127727325,"ACF, correlation-only",ACF+SVC,0.81,0.05085348228529006,0.017584110641129663,0.040262945785105475,,70.0,30.0,50.0,5.0
1735,F1 Macro,0.992137437590911,"ACF, correlation-only",ACF+RF,0.81,0.05085348228529006,0.017584110641129663,0.040262945785105475,,70.0,30.0,50.0,5.0
1736,F1 Macro,0.975958648876067,"ACF, correlation-only",ACF+Ridge,0.81,0.05085348228529006,0.017584110641129663,0.040262945785105475,,70.0,30.0,50.0,5.0
1737,F1 Macro,0.9841269841269842,"ACF, with covariable",ACF+SVC,0.81,0.05085348228529006,0.017584110641129663,0.040262945785105475,,70.0,30.0,50.0,5.0
1738,F1 Macro,0.992137437590911,"ACF, with covariable",ACF+RF,0.81,0.05085348228529006,0.017584110641129663,0.040262945785105475,,70.0,30.0,50.0,5.0
1739,F1 Macro,0.9838109114456856,"ACF, with covariable",ACF+Ridge,0.81,0.05085348228529006,0.017584110641129663,0.040262945785105475,,70.0,30.0,50.0,5.0
1740,F1 Macro,0.8042534417072457,KNN,KNN,0.81,0.05085348228529006,0.017584110641129663,0.040262945785105475,11.7,70.0,30.0,50.0,5.0
1741,F1 Macro,0.919933034901918,KNN,KNN+ROs,0.81,0.05085348228529006,0.017584110641129663,0.040262945785105475,68.6,70.0,30.0,50.0,5.0
