,Algorithm,References,Train Size,Runtime,Value,sigma,diff_mu_12_mu_11,diff_mu_13_mu_23
2347,"F-ACF, Optimized",10,174.0,0.31800625172133246,0.7971758664955071,0.08176993525208995,0.02313879591340587,0.03824268969834539
2348,F-ACF,20,174.0,0.013539609716584284,0.7336032648864039,0.08176993525208995,0.02313879591340587,0.03824268969834539
2349,F-DBC,20,174.0,0.015001990335683028,0.7827913279132792,0.08176993525208995,0.02313879591340587,0.03824268969834539
2350,"F-ACF, Optimized",20,174.0,0.40346181225031613,0.7961480923537229,0.08176993525208995,0.02313879591340587,0.03824268969834539
2351,F-ACF,30,174.0,0.020166064146906137,0.8653198653198654,0.08176993525208995,0.02313879591340587,0.03824268969834539
2352,F-DBC,30,174.0,0.021952719675997892,0.9158015426308109,0.08176993525208995,0.02313879591340587,0.03824268969834539
2353,"F-ACF, Optimized",30,174.0,0.41035504527390004,0.9333333333333332,0.08176993525208995,0.02313879591340587,0.03824268969834539
2354,KNN,Naive (All),179.0,0.03976166946813464,0.7879168366973245,0.08176993525208995,0.02313879591340587,0.03824268969834539
2355,DBC,Naive (All),179.0,0.04206526981045802,0.9499687304565354,0.08176993525208995,0.02313879591340587,0.03824268969834539
2356,F-ACF,10,179.0,0.006810670128713051,0.7785841609371021,0.08176993525208995,0.02313879591340587,0.03824268969834539
2357,F-DBC,10,179.0,0.008086397188405196,0.7496947496947497,0.08176993525208995,0.02313879591340587,0.03824268969834539
2358,"F-ACF, Optimized",10,179.0,0.35275786767403283,0.8950004244121891,0.08176993525208995,0.02313879591340587,0.03824268969834539
2359,F-ACF,20,179.0,0.013429937325417996,0.9323725981620719,0.08176993525208995,0.02313879591340587,0.03824268969834539
2360,F-DBC,20,179.0,0.015062176994979382,0.7815718157181571,0.08176993525208995,0.02313879591340587,0.03824268969834539
2361,"F-ACF, Optimized",20,179.0,0.4150699939268331,0.9666666666666668,0.08176993525208995,0.02313879591340587,0.03824268969834539
2362,F-ACF,30,179.0,0.020177993116279443,0.8985879332477534,0.08176993525208995,0.02313879591340587,0.03824268969834539
2363,F-DBC,30,179.0,0.021873119038840136,0.9499687304565354,0.08176993525208995,0.02313879591340587,0.03824268969834539
2364,"F-ACF, Optimized",30,179.0,0.4201926088271042,0.9166145507608922,0.08176993525208995,0.02313879591340587,0.03824268969834539
2365,KNN,Naive (All),185.0,0.0409351226563255,0.7314814814814815,0.08176993525208995,0.02313879591340587,0.03824268969834539
2366,DBC,Naive (All),185.0,0.0435170555797716,0.9661959777492513,0.08176993525208995,0.02313879591340587,0.03824268969834539
2367,F-ACF,10,185.0,0.006801728345453739,0.8307859690968625,0.08176993525208995,0.02313879591340587,0.03824268969834539
2368,F-DBC,10,185.0,0.00804831065858404,0.8131868131868133,0.08176993525208995,0.02313879591340587,0.03824268969834539
2369,"F-ACF, Optimized",10,185.0,0.3343050248610477,0.8647839109970047,0.08176993525208995,0.02313879591340587,0.03824268969834539
2370,F-ACF,20,185.0,0.013471784411619107,0.8985879332477534,0.08176993525208995,0.02313879591340587,0.03824268969834539
2371,F-DBC,20,185.0,0.014951171446591615,0.8981620718462824,0.08176993525208995,0.02313879591340587,0.03824268969834539
2372,"F-ACF, Optimized",20,185.0,0.4278579082029561,0.9170419011882426,0.08176993525208995,0.02313879591340587,0.03824268969834539
2373,F-ACF,30,185.0,0.020080499195804197,0.9170419011882426,0.08176993525208995,0.02313879591340587,0.03824268969834539
2374,F-DBC,30,185.0,0.02181327367822329,0.8620197054683724,0.08176993525208995,0.02313879591340587,0.03824268969834539
2375,"F-ACF, Optimized",30,185.0,0.43367693085844317,0.9166145507608922,0.08176993525208995,0.02313879591340587,0.03824268969834539
2376,KNN,Naive (All),191.0,0.042737087017546097,0.7232306043990673,0.08176993525208995,0.02313879591340587,0.03824268969834539
2377,DBC,Naive (All),191.0,0.04485760917887092,0.9833229101521784,0.08176993525208995,0.02313879591340587,0.03824268969834539
2378,F-ACF,10,191.0,0.006832219536105791,0.8797487065779749,0.08176993525208995,0.02313879591340587,0.03824268969834539
2379,F-DBC,10,191.0,0.008097539407511551,0.7107898596270689,0.08176993525208995,0.02313879591340587,0.03824268969834539
2380,"F-ACF, Optimized",10,191.0,0.34743337326993545,0.7836268324073202,0.08176993525208995,0.02313879591340587,0.03824268969834539
2381,F-ACF,20,191.0,0.013411079719662666,0.9,0.08176993525208995,0.02313879591340587,0.03824268969834539
2382,F-DBC,20,191.0,0.014990100885430973,0.8456631049654305,0.08176993525208995,0.02313879591340587,0.03824268969834539
2383,"F-ACF, Optimized",20,191.0,0.4361276350604991,0.9166145507608922,0.08176993525208995,0.02313879591340587,0.03824268969834539
2384,F-ACF,30,191.0,0.02004017336294055,1.0,0.08176993525208995,0.02313879591340587,0.03824268969834539
